X,Y,OBJECTID,OSHPD_ID,LICENSE_NO,LICENSEID,ADDRESSID,FACILITYID,ENTITYID,PERM_ID,FACILITY,ALIAS,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP_CODE,ZIPPLUS4,CONTACT,PHONE,FAC_TYPE,FAC_STATUS,STATUS_ID,STATUS_DAT,ADDR_DATE,TYPE,TYPE_ID,CATEGORY,CATEGRY_ID,CNTRL_CTGY,CNTRL_TYPE,LIC_BEDS,LIC_ED_LVL,EMS_TRAUMA,TEACH_HOSP,RURAL_HOSP,GCD_MTYPE,GCD_SCORE,LONGITUDE,LATITUDE,COUNTY,CNTY_FIPS,MSSA_ID,MSSA_DFN,TRACT_FIPS,TRACT,BLOCK_FIPS,SD,AD,CD,OES,FDD,HSA,SPA,RUCA,MA,UA,CAH,DSH,FQHC,FQHC_LOOK
-118.35475786039909,33.929045131266633,14658,106190366,930000065,17859,264,140,2286,11706,ROBERT F. KENNEDY MEDICAL CENTER,Robert F Kennedy Med Ctr,4500 W 116Th St,,Hawthorne,CA,90250,,,,1,Closed,1,2004/12/09,2003/08/12,Hospital,3,General Acute Care Hospital,8,Nonprofit,Nonprofit - Corporation,229.00000000,Emergency - Basic,,0,0,,100,-118.35477000,33.92905000,Los Angeles,037,78.2q,Urban,06037602103,6021.03,060376021031004,25,51,35,3,SLA,11,8,0,1,1,0,0,0,0
-118.32499785150546,34.096275110645159,14659,106190380,930000066,56763,266,141,101,11718,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD,Hollywood Cmty Hospital,6245 De Longpre Ave,,Hollywood,CA,90028,,,,1,Open,2,1963/02/08,2003/08/12,Hospital,3,General Acute Care Hospital,8,Investor Owned,Investor - Limited Liability Company,100.00000000,,,0,0,,100,-118.32501000,34.09628000,Los Angeles,037,78.2g,Urban,06037190800,1908,060371908001006,26,45,31,3,NLA,11,4,0,1,1,0,1,0,0
-118.44722782462063,34.176725107756084,14660,106190814,930000066,56763,397,208,101,12145,HOLLYWOOD COMMUNITY HOSPITAL OF VAN NUYS,Hollywood Cmty Hospital of Van Nuys,14433 Emelita St,,Van Nuys,CA,91401,,,,1,Open,2,1964/04/22,2003/08/12,Hospital,3,General Acute Care Hospital,8,Investor Owned,Investor - Limited Liability Company,59.00000000,,,0,0,,100,-118.44724000,34.17673000,Los Angeles,037,78.2ii,Urban,06037128500,1285,060371285003002,21,40,27,3,NLA,11,2,0,1,1,0,0,0,0
-118.29161785759899,34.09556510903483,14661,106190382,930000067,56764,268,142,3769,11722,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,Hollywood Presbyterian Med. Ctr,1300 N Vermont Ave,,Los Angeles,CA,90027,,,,1,Open,2,1946/01/01,2003/08/12,Hospital,3,General Acute Care Hospital,8,Investor Owned,Investor - Partnership,434.00000000,Emergency - Basic,,0,0,,100,-118.29163000,34.09557000,Los Angeles,037,78.2g,Urban,06037191300,1913,060371913002006,26,45,31,3,NLA,11,4,0,1,1,0,1,0,0
-118.2652078648677,34.053235111867664,14662,106190392,930000071,56756,272,144,2810,11731,GOOD SAMARITAN HOSPITAL-LOS ANGELES,"Good Samaritan, LA",1225 Wilshire Blvd,,Los Angeles,CA,90017,,,,1,Open,2,1946/01/01,2003/08/12,Hospital,3,General Acute Care Hospital,8,Nonprofit,Nonprofit - Corporation,408.00000000,Emergency - Basic,,0,0,,100,-118.26522000,34.05324000,Los Angeles,037,78.2ffff,Urban,06037209102,2091.02,060372091022001,22,46,34,3,NLA,11,4,0,1,1,0,0,0,0
-118.34386787108069,33.812575143177938,14663,106190422,930000076,57949,279,148,2848,12249,TORRANCE MEMORIAL MEDICAL CENTER,Torrance Memorial Med Ctr,3330 Lomita Blvd,,Torrance,CA,90505,,,,1,Open,2,1971/03/29,2003/08/12,Hospital,3,General Acute Care Hospital,8,Nonprofit,Nonprofit - Corporation,401.00000000,Emergency - Basic,,0,0,,100,-118.34388000,33.81258000,Los Angeles,037,78.2aaaa,Urban,06037651101,6511.01,060376511012012,28,53,36,3,SLA,11,8,0,1,1,0,0,0,0
-118.29543785647694,34.098225108635958,14664,106190429,930000077,54198,281,149,1453,11760,KAISER FND HOSP - LOS ANGELES,"Kaiser, Sunset",4867 W Sunset Blvd,,Los Angeles,CA,90027,,,,1,Open,2,1953/05/01,2003/08/12,Hospital,3,General Acute Care Hospital,8,Nonprofit,Nonprofit - Corporation,396.00000000,Emergency - Basic,,1,0,,100,-118.29545000,34.09823000,Los Angeles,037,78.2g,Urban,06037191201,1912.01,060371912011009,26,45,33,3,NLA,11,4,0,1,1,0,0,0,0
-118.24331786748111,34.066145109020539,14665,106190646,930000077,54198,351,185,1453,11983,KAISER FND HOSP - MENTAL HEALTH CENTER,"Kaiser, LA - Mental Hlth Ctr",765 W College St,,Los Angeles,CA,90012,,,,1,Open,2,1946/01/01,2003/08/12,Hospital,3,General Acute Care Hospital,8,Nonprofit,Nonprofit - Corporation,68.00000000,,,0,0,,100,-118.24333000,34.06615000,Los Angeles,037,78.2ff,Urban,06037197700,1977,060371977003000,21,45,31,3,NLA,11,4,0,1,1,0,0,0,0
-118.13402789997845,33.903915122306948,14666,106190430,930000078,40730,283,150,1453,11757,KAISER FND HOSP - BELLFLOWER,"Kaiser, Bellflower",9400 Rosecrans Ave,,Bellflower,CA,90706,,,,1,Closed,1,2009/08/30,2003/08/12,Hospital,3,General Acute Care Hospital,8,Nonprofit,Nonprofit - Corporation,352.00000000,Emergency - Basic,,0,0,,100,-118.13404000,33.90392000,Los Angeles,037,78.2m,Urban,06037554001,5540.01,060375540014003,27,50,34,3,SLA,11,7,0,1,1,0,0,0,0
-118.29413788190165,33.788995142769856,14667,106190431,930000079,56783,285,151,1453,11758,KAISER FND HOSP - SOUTH BAY,"Kaiser, Harbor City",25825 Vermont Ave,,Harbor City,CA,90710,,,,1,Open,2,1959/01/14,2003/08/12,Hospital,3,General Acute Care Hospital,8,Nonprofit,Nonprofit - Corporation,231.00000000,Emergency - Basic,,0,0,,100,-118.29415000,33.78900000,Los Angeles,037,78.2aaaa,Urban,06037294420,2944.20,060372944203002,28,55,36,3,SLA,11,8,0,1,1,0,0,0,0
-118.27575788319781,33.810365139771342,14668,106190135,930000079,38365,204,110,1453,11493,KAISER FND HOSP - CARSON,"Kaiser, Carson",23621 Main St,,Carson,CA,90745,,,,1,Closed,1,2008/12/14,2003/08/12,Hospital,3,General Acute Care Hospital,8,Nonprofit,Nonprofit - Corporation,20.00000000,,,0,0,,100,-118.27577000,33.81037000,Los Angeles,037,78.2v,Urban,06037543604,5436.04,060375436042000,28,55,37,3,SLA,11,8,0,1,1,0,0,0,0
-118.43007782368637,34.219745102909869,14669,106190432,930000080,57896,287,152,1453,11759,KAISER FND HOSP - PANORAMA CITY,"Kaiser, Panorama City",13652 Cantara St,,Panorama City,CA,91402,,,,1,Open,2,1963/06/21,2003/08/12,Hospital,3,General Acute Care Hospital,8,Nonprofit,Nonprofit - Corporation,218.00000000,Emergency - Basic,,0,0,,100,-118.43009000,34.21975000,Los Angeles,037,78.2zz,Urban,06037120400,1204,060371204003008,20,39,28,3,NLA,11,2,0,1,1,0,0,0,0
-118.37566784782327,34.037925120331906,14670,106190434,930000081,57898,289,153,1453,12875,KAISER FND HOSP - WEST LA,"Kaiser, West LA",6041 Cadillac Ave,,Los Angeles,CA,90034,,,,1,Open,2,1974/09/16,2003/08/12,Hospital,3,General Acute Care Hospital,8,Nonprofit,Nonprofit - Corporation,290.00000000,Emergency - Basic,,0,0,,100,-118.37568000,34.03793000,Los Angeles,037,78.2x,Urban,06037270300,2703,060372703001004,26,47,33,3,NLA,11,4,0,1,1,0,0,0,0
-118.20391688627292,33.932302121869405,14671,306190442,930000083,55118,70148,2156,2856,32848,KIDNEY DIALYSIS CARE UNIT,Kidney Dialysis Care Unit,3600 Martin Luther King Jr Blvd,,Lynwood,CA,90262,2607,,,3,Open,2,1971/01/20,2007/03/07,Clinic,1,Chronic Dialysis Clinic,4,,,0.00000000,,,0,0,,0,-118.20392900,33.93230700,Los Angeles,037,78.2sss,Urban,06037540202,5402.02,060375402022003,27,50,39,3,NLA,11,6,0,1,1,0,0,0,0
-118.01346791881006,33.917015112847153,14672,106190449,930000084,54220,291,154,2601,11768,KINDRED HOSPITAL - LA MIRADA,"Kindred, La Mirada",14900 Imperial Hwy,,La Mirada,CA,90637,,,,1,Open,2,1961/07/27,2003/08/12,Hospital,3,General Acute Care Hospital,8,Investor Owned,Investor - Corporation,118.00000000,,,0,0,,100,-118.01348000,33.91702000,Los Angeles,037,78.2rrr,Urban,06037504001,5040.01,060375040011000,30,60,39,3,SLA,11,7,0,1,1,0,0,0,0
-117.86980792739855,34.132532081232434,14673,206194139,950000120,55037,69829,1139,995,26241,KINDRED TRANSITIONAL CARE & REHAB-FOOTHILL,Foothill Nursing & Rehab Ctr,401 W Ada Ave,,Glendora,CA,91741,4241,,,2,Open,2,1990/03/27,2007/03/01,Long Term Care Facility,4,Skilled Nursing Facility,18,Investor Owned,Investor - Partnership,120.00000000,,,0,0,,0,-117.86982000,34.13253700,Los Angeles,037,78.2qq,Urban,06037401102,4011.02,060374011024007,29,59,26,3,SLA,11,3,0,1,1,0,0,0,0
-117.96704790892983,34.143785084737971,14674,206194284,950000121,54486,2195,1142,2600,26699,ROYAL OAKS MANOR - BRADBURY OAKS,Royal Oaks Manor,1763 Royal Oaks Dr,,Duarte,CA,91010,,,,2,Open,2,1992/04/06,2003/08/12,Long Term Care Facility,4,Skilled Nursing Facility,18,,,48.00000000,,,0,0,,100,-117.96706000,34.14379000,Los Angeles,037,78.2xxx,Urban,06037430200,4302,060374302001011,29,59,26,3,NLA,11,3,0,1,1,0,0,0,0
-117.81731794024125,34.078225083633185,14675,206196063,950000124,54397,2210,1151,5022,27267,EMERITUS AT SAN DIMAS,Emeritus at San Dimas,1740 S San Dimas Ave,,San Dimas,CA,91773,,,,2,Open,2,1999/03/12,2003/08/12,Long Term Care Facility,4,Skilled Nursing Facility,18,,,45.00000000,,,0,0,,100,-117.81733000,34.07823000,Los Angeles,037,78.2tt,Urban,06037401302,4013.02,060374013022001,29,60,26,3,SLA,11,3,0,1,1,0,0,0,0
-117.97764790660545,34.143055086404487,14676,206196551,950000125,53755,26776,4903,3633,28167,SANTA TERESITA MANOR,Santa Teresita Manor,819 Buena Vista St,,Duarte,CA,91010,,,,2,Open,2,2004/07/01,2004/07/23,Long Term Care Facility,4,Skilled Nursing Facility,18,,,133.00000000,,,0,0,,100,-117.97766000,34.14306000,Los Angeles,037,78.2zzz,Urban,06037430101,4301.01,060374301014000,24,44,32,3,NLA,11,3,0,1,1,0,0,0,0
-118.35003786681335,33.852785139152694,14677,406194655,980000818,56185,6344,3712,4020,42968,PROVIDENCE LITTLE COMPANY OF MARY HOME HEALTH,Little Company of Mary Home Hlth,3551 Voyager St,Ste 201,Torrance,CA,90503,,,,4,Open,2,1994/08/11,2003/08/12,Home Health Agency/Hospice,2,Home Health Agency,9,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,100,-118.35005000,33.85279000,Los Angeles,037,78.2aaaa,Urban,06037650400,6504,060376504001002,28,53,36,3,SLA,11,8,0,1,1,0,0,0,0
-118.29290785996078,34.061615113390253,14678,406194659,980000819,18175,42344,3714,3615,42980,"CARE PROVIDERS, INC.",Care Providers,3250 Wilshire Blvd,Ste 1310,Los Angeles,CA,90010,,,,4,Closed,1,2005/12/10,2005/07/19,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.29292000,34.06162000,Los Angeles,037,78.2b,Urban,06037212303,2123.03,060372123031000,26,48,31,3,NLA,11,4,0,1,1,0,0,0,0
-118.13663788709735,34.05347510530941,14679,406194660,980000820,9364,6348,3715,1820,42983,TENET HOME CARE OF MONTEREY PARK,Tenet Home Care of Monterey Park,861 S Atlantic Blvd,Ste A,Monterey Park,CA,91754,,,,4,Closed,1,2001/01/04,2003/08/12,Home Health Agency/Hospice,2,Home Health Agency,9,Investor Owned,Investor - Corporation,0.00000000,,,0,0,,100,-118.13665000,34.05348000,Los Angeles,037,78.2nn,Urban,06037482101,4821.01,060374821012010,24,49,32,3,NLA,11,3,0,1,1,0,0,0,0
-118.13251788030861,34.15389509275532,14680,406194658,980000821,9365,6345,3713,1517,42976,"LA POSADA HOME HEALTH SERVICES, INC",La Posada Home Hlth Svcs,455 N Lake Ave,,Pasadena,CA,91101,,,,4,Closed,1,2001/02/06,2003/08/12,Home Health Agency/Hospice,2,Home Health Agency,9,Investor Owned,Investor - Corporation,0.00000000,,,0,0,,100,-118.13253000,34.15390000,Los Angeles,037,78.2hhh,Urban,06037462200,4622,060374622001003,21,44,29,3,NLA,11,3,0,1,1,0,0,0,0
-118.15195190538012,33.791954134860418,14681,406194623,980000827,57591,76000,3699,2163,42839,PRO-CARE 2000,Pro Care 2000,1903 Redondo Ave,,Signal Hill,CA,90755,1226,,,4,Open,2,1994/09/13,2007/06/15,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,0,-118.15196400,33.79195900,Los Angeles,037,78.2lll,Urban,06037573403,5734.03,060375734031029,27,54,37,3,SLA,11,7,0,1,1,0,0,0,0
-118.13265287942588,34.163739091816943,14682,406194625,980000830,24160,74313,3700,2851,42844,TOTAL HOME HEALTH,Total Home Hlth,1037 N Lake Ave,,Pasadena,CA,91104,4521,,,4,Closed,1,2007/02/24,2007/06/06,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,0,-118.13266500,34.16374400,Los Angeles,037,78.2hhh,Urban,06037462100,4621,060374621001006,21,44,29,3,NLA,11,3,0,1,1,0,0,0,0
-118.05838189935837,34.071958098330086,14683,406194617,980000831,54890,72718,3698,1372,42827,INTERMED HOME CARE SERVICES,Intermed Home Care Svcs,9660 Flair Dr Ste 338,,El Monte,CA,91731,3007,,,4,Open,2,1994/09/20,2007/05/04,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,0,-118.05839400,34.07196300,Los Angeles,037,78.2qqq,Urban,06037433100,4331,060374331001009,24,49,32,3,NLA,11,3,0,1,1,0,0,0,0
-118.3543078314607,34.273435092142073,14684,406194638,980000838,9374,6334,3705,3059,42880,WEST COAST HOME CARE,West Coast Home Care,10270 Foothill Blvd,,Lake View Terrace,CA,91342,,,,4,Closed,1,2002/08/16,2003/08/12,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.35432000,34.27344000,Los Angeles,037,78.2gg,Urban,06037103300,1033,060371033001013,17,38,27,3,NLA,11,2,0,1,1,0,0,0,0
-118.39629785121208,33.955645129815146,14685,406194630,980000844,9375,6330,3702,1697,42690,MASTERS MEDICAL HOME CARE,Masters Med Home Care,8939 S Sepulveda Blvd,Ste 501,Los Angeles,CA,90045,,,,4,Closed,1,2001/02/06,2003/08/12,Home Health Agency/Hospice,2,Home Health Agency,9,Investor Owned,Investor - Corporation,0.00000000,,,0,0,,100,-118.39631000,33.95565000,Los Angeles,037,78.2q,Urban,06037278000,2780,060372780002000,25,51,35,3,NLA,11,5,0,1,1,0,0,0,0
-117.88891752784963,34.076118688250205,14686,406194626,980000845,55011,116539,3701,4471,42847,"ACCENTCARE HOME HEALTH OF CALIFORNIA, INC. - W. COVINA",Accentcare,750 Terrado Plz,Ste 221,Covina,CA,91723,,,,4,Open,2,2009/08/10,2009/10/23,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-117.88892960,34.07612360,Los Angeles,037,78.2qq,Urban,06037406102,4061.02,060374061022007,24,57,32,3,SLA,11,3,0,1,1,0,0,0,0
-117.86404233224273,34.07416708737977,14687,406194632,980000847,57257,133396,3703,2193,42865,"QUALITY HOME HEALTH CARE, INC.",Quality HHC,858 S Oak Park Rd,Ste 100,Covina,CA,91724,,,,4,Open,2,2010/04/02,2010/07/30,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-117.86405440,34.07417200,Los Angeles,037,78.2qq,Urban,06037403600,4036,060374036005001,24,57,32,3,SLA,11,3,0,1,1,0,0,0,0
-117.88207372645655,34.107136284809812,14688,406194645,980000852,54829,122654,3706,427,42934,"CARE UNLIMITED HEALTH SYSTEMS, INC.",Care Unlimited Hlth Systems,1025 W Arrow Hwy,Ste 105,Glendora,CA,91740,,,,4,Open,2,1994/11/15,2010/01/06,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-117.88208580,34.10714120,Los Angeles,037,78.2qq,Urban,06037404000,4040,060374040004010,29,59,26,3,SLA,11,3,0,1,1,0,0,0,0
-118.32877597144319,33.844408339267446,14689,406196659,980000854,52311,124923,5225,2723,48852,"SUPERB HOME HEALTH AGENCY, INC.",Superb HHA,371 Crenshaw Blvd,Suite E202L,Torrance,CA,90503,,,,4,Open,2,2005/03/16,2010/02/03,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,43,-118.32878810,33.84441320,Los Angeles,037,78.2aaaa,Urban,06037650901,6509.01,060376509011008,28,53,36,3,SLA,11,8,0,1,1,0,0,0,0
-118.29029787845101,33.847325136979592,14690,406194652,980000854,9387,6340,3710,2723,42956,"SUPERB HOME HEALTH AGENCY, INC.",Superb HHA,20280 S Vermont Ave,Ste 255,Torrance,CA,90502,,,,4,Closed,1,2005/03/15,2003/08/12,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.29031000,33.84733000,Los Angeles,037,78.2aaaa,Urban,06037292000,2920,060372920001001,28,55,37,3,SLA,11,8,0,1,1,0,0,0,0
-118.1322208799197,34.156142092837506,14691,406194653,980000855,57193,74166,3711,2907,42958,"UNIQUE HOME HEALTH SERVICES, INC.",Unique Home Hlth Svcs,596 N Lake Ave Ste 100,,Pasadena,CA,91101,1222,,,4,Open,2,1994/11/08,2007/06/06,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,0,-118.13223300,34.15614700,Los Angeles,037,78.2hhh,Urban,06037462300,4623,060374623002004,21,44,29,3,NLA,11,3,0,1,1,0,0,0,0
-118.25515785829572,34.160525098558971,14692,406194650,980000856,18951,6337,3708,3518,42950,PEGASUS HOME HEALTH SERVICES,Pegasus Home Hlth Svcs,1025 N Brand Blvd,Ste 225,Glendale,CA,91202,,,,4,Closed,1,2004/12/18,2003/08/12,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.25517000,34.16053000,Los Angeles,037,78.2ee,Urban,06037301204,3012.04,060373011005004,21,43,29,3,NLA,11,2,0,1,1,0,0,0,0
-118.2537544594649,34.146976200893675,14693,406196599,980000856,55673,123295,5074,3518,48760,PEGASUS HOME HEALTH CARE,Pegasus HHC,132 N Maryland Ave,,Glendale,CA,91206,,,,4,Open,2,2004/12/19,2010/01/12,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.25376660,34.14698110,Los Angeles,037,78.2ee,Urban,06037302002,3020.02,060373020024007,21,43,29,3,NLA,11,2,0,1,1,0,0,0,0
-118.28722787844212,33.854125135879556,14694,406194648,980000857,52254,26627,3707,1150,42946,"GREATER SOUTH BAY AREA HOME HEALTH, INC-PARENT",Greater South Bay Area Home Hlth,680 Knox St,Ste 125,Torrance,CA,90502,,,,4,Open,2,1994/12/19,2004/07/19,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.28724000,33.85413000,Los Angeles,037,78.2aaaa,Urban,06037292000,2920,060375435011007,28,55,37,3,SLA,11,8,0,1,1,0,0,0,0
-118.16496788312749,34.046485107302985,14695,406196532,980000857,52254,20021,4811,1150,48648,GREATER SOUTH BAY HOME HEALTH-BRANCH,Greater South Bay Home Hlth,2580 Corporate Pl,Ste F206,Monterey Park,CA,91754,,,,4,Open,2,2003/09/05,2004/02/27,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.16498000,34.04649000,Los Angeles,037,78.2nn,Urban,06037482001,4820.01,060374820011018,24,49,32,3,NLA,11,3,0,1,1,0,0,0,0
-118.31295084787008,34.166588101766607,14696,406196688,980000859,50685,65826,5306,1269,48899,"HOME HEALTH INTEGRATED SERVICES, INC.",Home Hlth Integrated Svcs,704 S Main St,,Burbank,CA,91506,2529,,,4,Open,2,2005/09/02,2006/12/15,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,0,-118.31296300,34.16659300,Los Angeles,037,78.2ttt,Urban,06037311800,3118,060373118003009,21,43,29,3,NLA,11,2,0,1,1,0,0,0,0
-118.33512784149768,34.203495098593372,14697,406194651,980000859,20667,6339,3709,1269,42955,"HOME HEALTH INTEGRATED SERVICES, INC.",Home Hlth Integrated Svcs,2829 N Glenoaks Blvd,Ste 206,Burbank,CA,91504,,,,4,Closed,1,2005/09/01,2003/08/12,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.33514000,34.20350000,Los Angeles,037,78.2ttt,Urban,06037310400,3104,060373104003022,21,43,29,3,NLA,11,2,0,1,1,0,0,0,0
-118.30620295769836,34.062305113410396,14698,406194667,980000866,53058,135628,3716,1631,43013,"LOTUS HOME HEALTHCARE, INC.",Lotus HHC,3699 Wilshire Blvd,Ste. 747,Los Angeles,CA,90010,,,,4,Open,2,1995/01/09,2010/09/02,Home Health Agency/Hospice,2,Home Health Agency,9,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,100,-118.30621510,34.06231000,Los Angeles,037,78.2e,Urban,06037211802,2118.02,060372118023006,26,48,33,3,NLA,11,4,0,1,1,0,0,0,0
-118.30523205753327,34.061707193105548,14699,406196454,980001541,56916,103424,4644,3260,48575,"INTERNATIONAL HOME HEALTH CARE, INC.",International HHC,3660 Wilshire Blvd Ste 800,,Los Angeles,CA,90010,2705,,,4,Open,2,2003/04/16,2009/02/24,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,0,-118.30524420,34.06171208,Los Angeles,037,78.2e,Urban,06037212500,2125,060372125001000,26,48,33,3,NLA,11,4,0,1,1,0,0,0,0
-118.30913685683221,34.061832112942128,14700,406196446,980001542,52747,67208,4635,3250,48567,"LOS ANGELES HOSPICE, INC. - WILSHIRE - PARENT",LA Hospice,3807 Wilshire Blvd Ste 1228,Ste 1228,Los Angeles,CA,90010,3122,,,4,Open,2,2003/03/31,2007/01/17,Home Health Agency/Hospice,2,Hospice,10,,,0.00000000,,,0,0,,0,-118.30914900,34.06183700,Los Angeles,037,78.2e,Urban,06037211702,2117.02,060372125001003,26,48,33,3,NLA,11,4,0,1,1,0,0,0,0
-118.44895282090945,34.218458104356408,14701,406196702,980001542,52747,67209,5347,3250,48919,LOS ANGELES HOSPICE - NORTH - BRANCH,LA Hospice,8121 Van Nuys Blvd,,Panorama City,CA,91402,5105,,,4,Open,2,2005/11/14,2007/01/17,Home Health Agency/Hospice,2,Hospice,10,,,0.00000000,,,0,0,,0,-118.44896500,34.21846300,Los Angeles,037,78.2zz,Urban,06037120020,1200.20,060371200202003,20,39,28,3,NLA,11,2,0,1,1,0,0,0,0
-118.2552528593786,34.151832099773209,14702,406196444,980001543,37024,70422,4633,3248,48565,"TRUST HOME HEALTH CARE, INC.",Trust HHC,401 N Brand Blvd Ste 625,,Glendale,CA,91203,4447,,,4,Closed,1,2008/06/19,2007/03/13,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,0,-118.25526500,34.15183700,Los Angeles,037,78.2ee,Urban,06037301800,3018,060373018003000,21,43,29,3,NLA,11,2,0,1,1,0,0,0,0
-118.30953787484385,33.842785137576968,14703,406196700,980001544,52252,48574,5342,3990,48915,"HOPE INTERNATIONAL HOSPICE ,INC.",Hope International Hospice,20705 S Western Ave,Ste 112,Torrance,CA,90501,,,,4,Open,2,2005/06/29,2005/12/27,Home Health Agency/Hospice,2,Hospice,10,,,0.00000000,,,0,0,,100,-118.30955000,33.84279000,Los Angeles,037,78.2aaaa,Urban,06037650901,6509.01,060376509012005,28,53,36,3,SLA,11,8,0,1,1,0,0,0,0
-120.64392647849596,40.414315056122163,14704,406184011,230000356,34397,135608,5816,3613,49201,QUINCY HOME MEDICAL SERVICES - MAIN - BRANCH,Quincy Home Medical,2119 Main St,,Susanville,CA,96130,,,,4,Closed,1,2008/03/12,2010/09/01,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-120.64393970,40.41432040,Lassen,035,72,Rural,06035040301,403.01,060350403014038,01,03,04,2,NOR,01,0,1,0,1,0,0,0,0
-118.33492085681648,34.01036712081963,14705,406196929,980001098,49099,71167,5817,2176,49202,PROFOUND HEALTH CARE,Profound Health Care,4078 Crenshaw Blvd,,Los Angeles,CA,90008,2515,,,4,Open,2,2006/10/21,2007/03/22,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,0,-118.33493300,34.01037200,Los Angeles,037,78.2l,Urban,06037234300,2343,060372343004003,26,47,33,3,NLA,11,6,0,1,1,0,0,0,0
-116.45810549959211,33.791582142794127,14706,406334583,550000079,53298,140065,5828,3954,49212,DESERT OASIS HEALTHCARE-HOME HEALTH SERVICES,Desert Oasis Healthcare,35325 Date Palm Dr,Ste. 236,Cathedral City,CA,92234,,,,4,Open,2,2006/10/04,2010/12/22,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-116.45811730,33.79158710,Riverside,065,129.3,Urban,06065044916,449.16,060650106002000,40,80,45,3,SOU,12,0,0,1,1,0,0,0,0
-118.18399739884029,33.806178855334693,14707,406196930,550000383,55672,91806,5819,4411,49203,MILLER CHILDREN'S HOSPITAL HOME HEALTH,Miller Children's HHH,695 E 27Th St Bldg B,,Signal Hill,CA,90755,2701,,,4,Open,2,2006/12/06,2008/06/03,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,0,-118.18400950,33.80618372,Los Angeles,037,78.2lll,Urban,06037573401,5734.01,060375734011043,27,54,37,3,SLA,11,7,0,1,1,0,0,0,0
-117.94115691932353,34.068084091747863,14708,406196932,550000405,30041,71436,5821,4415,49205,"COMPANION CARE HOSPICE, INC.",Companion Care,1501 W Cameron Ave Ste 110-10,,West Covina,CA,91790,2742,,,4,Closed,1,2007/07/08,2007/03/26,Home Health Agency/Hospice,2,Hospice,10,,,0.00000000,,,0,0,,0,-117.94116900,34.06808900,Los Angeles,037,78.2www,Urban,06037406700,4067,060374067007004,24,57,32,3,SLA,11,3,0,1,1,0,0,0,0
-118.3299398455141,34.173473101669003,14709,406196933,550000406,31529,71438,5822,4416,49206,"VISITING ANGELS HOME HEALTH CARE, INC.",Visiting Angels HHC,2022 W Magnolia Blvd,,Burbank,CA,91506,1730,,,4,Closed,1,2008/01/05,2007/03/26,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,0,-118.32995200,34.17347800,Los Angeles,037,78.2ttt,Urban,06037310800,3108,060373108005001,21,43,27,3,NLA,11,2,0,1,1,0,0,0,0
-118.34436115846918,33.965708926326464,14710,406196938,550000414,56225,131874,5827,4419,49211,"OPEN ARMS HOME HEALTH CARE, INC.",Open Arms HHC,301 N Prairie Ave,Ste 320,Inglewood,CA,90301,,,,4,Open,2,2010/02/01,2010/06/16,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.34437330,33.96571380,Los Angeles,037,78.2q,Urban,06037601001,6010.01,060376010011003,25,51,35,3,NLA,11,8,0,1,1,0,0,0,0
