,neighborhood,title,price,bedrooms,pid,longitude,subregion,link,latitude,sqft,month,day,year,blockfips,countyfips,county_x,tractfips,logrecno,fipsblock,state,county_y,tract,blkgrp,block,arealand,P0010001,H00010001,outlier,view,walk
957,sunnyvale,"Amazing 2 Bed Apt near hi-tech, freeway, park pets OK",1740.0,2.0,4061040352,-122.013295,South Bay,/sby/apa/4061040352.html,37.387381,940.0,Sep,18,2013,060855087042008,06085,Santa Clara,06085508704,664906,060855087042008,06,085,508704,2,2008,274669,128,49,False,0,0
958,milpitas,Special two bedroom in a perfect location!,2130.0,2.0,4075862145,-121.919614,South Bay,/sby/apa/4075862145.html,37.454774,940.0,Sep,18,2013,060855045062005,06085,Santa Clara,06085504506,649077,060855045062005,06,085,504506,2,2005,147839,1643,626,False,0,0
959,milpitas,Interesting two bedroom floor plan perfect for a shared living experie,2265.0,2.0,4076396962,-121.919614,South Bay,/sby/apa/4076396962.html,37.454774,1013.0,Sep,18,2013,060855045062005,06085,Santa Clara,06085504506,649077,060855045062005,06,085,504506,2,2005,147839,1643,626,False,0,0
960,mountain view,Los Altos School District - Live Rent Free Until 2014 *Pets Welcome*,4200.0,2.0,4075676042,-122.112844,South Bay,/sby/apa/4075676042.html,37.403403000000004,1040.0,Sep,18,2013,060855094013003,06085,Santa Clara,06085509401,649981,060855094013003,06,085,509401,3,3003,71407,384,258,False,0,0
961,mountain view,Private Patio Los Altos Schools Google NASA Cat OK,2340.0,2.0,4075408637,-122.11458799999998,Peninsula,/pen/apa/4075408637.html,37.404701,,Sep,18,2013,060855094013003,06085,Santa Clara,06085509401,649981,060855094013003,06,085,509401,3,3003,71407,384,258,False,0,0
962,mountain view,Live Rent Free Until 2014 - Pool Views - Pets ok,2775.0,1.0,4075446800,-122.112844,Peninsula,/pen/apa/4075446800.html,37.403369,566.0,Sep,18,2013,060855094013003,06085,Santa Clara,06085509401,649981,060855094013003,06,085,509401,3,3003,71407,384,258,False,1,0
963,mountain view,Private Patio Quiet and Secure Luxury at Fayette Townhouse Community L,2340.0,2.0,4044058226,-122.11458799999998,Peninsula,/pen/apa/4044058226.html,37.404701,767.0,Sep,17,2013,060855094013003,06085,Santa Clara,06085509401,649981,060855094013003,06,085,509401,3,3003,71407,384,258,False,0,0
964,mountain view,Brand New Community - Final Building release November 1st *Pets ok*,2850.0,1.0,4076082860,-122.112844,Peninsula,/pen/apa/4076082860.html,37.403369,693.0,Sep,18,2013,060855094013003,06085,Santa Clara,06085509401,649981,060855094013003,06,085,509401,3,3003,71407,384,258,False,0,0
965,mountain view,Mountain View - the best in the California for jobs Google Great schoo,2340.0,2.0,4046162635,-122.11458799999998,Peninsula,/pen/apa/4046162635.html,37.404701,,Sep,18,2013,060855094013003,06085,Santa Clara,06085509401,649981,060855094013003,06,085,509401,3,3003,71407,384,258,False,1,0
966,san jose south,Spacious Tri-level Home Available Now! 3br. 2 1/2bath. Santa Teresa!!,2995.0,3.0,4062852376,-121.85503,South Bay,/sby/apa/4062852376.html,37.239263,1800.0,Sep,18,2013,060855120533001,06085,Santa Clara,06085512053,660534,060855120533001,06,085,512053,3,3001,29459,82,29,False,0,0
967,sunnyvale,Zen Like- You will love this layout-Immediate Move-in ,2287.0,2.0,4076291295,-122.05535900000001,South Bay,/sby/apa/4076291295.html,37.379433,1000.0,Sep,18,2013,060855091072000,06085,Santa Clara,06085509107,665366,060855091072000,06,085,509107,2,2000,67096,734,314,False,0,0
968,san jose north,Luxury apt homes opening next month! Pre lease today! 6 wks free!,2048.0,1.0,4076202369,-121.941032,South Bay,/sby/apa/4076202369.html,37.413528,683.0,Sep,18,2013,060855050091009,06085,Santa Clara,06085505009,657586,060855050091009,06,085,505009,1,1009,518491,696,232,False,0,0
969,san jose west,2 bed 1 bath house,1875.0,2.0,4052516340,-121.92493,South Bay,/sby/apa/4052516340.html,37.317655,,Sep,18,2013,060855020023033,06085,Santa Clara,06085502002,652949,060855020023033,06,085,502002,3,3033,5925,15,5,False,0,0
970,milpitas,Enticing three bedroom apartment with all of the amenities you need!,2620.0,3.0,4076072741,-121.903543,South Bay,/sby/apa/4076072741.html,37.4601,1303.0,Sep,18,2013,060855044211001,06085,Santa Clara,06085504421,648846,060855044211001,06,085,504421,1,1001,238197,422,117,False,0,0
971,milpitas,Start your new beginning off right! ,1520.0,1.0,4076628764,-121.903543,South Bay,/sby/apa/4076628764.html,37.4601,544.0,Sep,18,2013,060855044211001,06085,Santa Clara,06085504421,648846,060855044211001,06,085,504421,1,1001,238197,422,117,False,0,0
972,san jose east,Newly Updated-Owner pays your PG&E bill!,1395.0,1.0,4076085936,-121.842228,South Bay,/sby/apa/4076085936.html,37.369052,550.0,Sep,18,2013,060855037131000,06085,Santa Clara,06085503713,656334,060855037131000,06,085,503713,1,1000,96399,867,380,False,0,0
973,santa clara,"Gorgeous 1090 sq ft 2 BR, 2 BA in Santa Clara ",2367.0,2.0,4076483072,-121.959929,South Bay,/sby/apa/4076483072.html,37.397865,1090.0,Sep,18,2013,060855049011011,06085,Santa Clara,06085504901,660615,060855049011011,06,085,504901,1,1011,201521,2055,892,False,0,0
974,santa clara,"An impeccable 1 BR, 1 BA apartment in Santa Clara, CALIFORNIA.",2010.0,1.0,4075706822,-121.959929,South Bay,/sby/apa/4075706822.html,37.397865,790.0,Sep,18,2013,060855049011011,06085,Santa Clara,06085504901,660615,060855049011011,06,085,504901,1,1011,201521,2055,892,False,0,0
975,sunnyvale,"$2010, 2x1.5 with Patio. GORGEOUS APARTMENT HOME! MOVE IN ASAP!",2010.0,2.0,4076479108,-122.017443,South Bay,/sby/apa/4076479108.html,37.385231,1100.0,Sep,18,2013,060855088002003,06085,Santa Clara,06085508800,665109,060855088002003,06,085,508800,2,2003,37858,421,149,False,0,0
976,sunnyvale,"$2010, GORGEOUS 2x1.5 with Patio off the Back! Move in Today! ",2010.0,2.0,4075360484,-122.01763600000001,South Bay,/sby/apa/4075360484.html,37.385026,1100.0,Sep,18,2013,060855088002003,06085,Santa Clara,06085508800,665109,060855088002003,06,085,508800,2,2003,37858,421,149,False,0,0
977,san jose east,Beautiful Home in Evergreen Foothills 3bd/2ba,2650.0,3.0,4076478187,-121.791362,South Bay,/sby/apa/4076478187.html,37.336240000000004,1826.0,Sep,18,2013,060855033232000,06085,Santa Clara,06085503323,655351,060855033232000,06,085,503323,2,2000,35482,156,38,False,0,0
978,sunnyvale,NOW JUST $1845! REDUCED FROM $1975! 2X1 BEAUTIFUL APT HOME.,1845.0,2.0,4076475840,-122.02186299999998,South Bay,/sby/apa/4076475840.html,37.386866999999995,1000.0,Sep,18,2013,060855090004015,06085,Santa Clara,06085509000,665243,060855090004015,06,085,509000,4,4015,14169,132,37,False,0,0
979,sunnyvale,REDUCED FROM $1975 TO JUST $1845! 2X1 GORGEOUS APARTMENT HOME!,1845.0,2.0,4075359232,-122.02186299999998,South Bay,/sby/apa/4075359232.html,37.386866999999995,1000.0,Sep,18,2013,060855090004015,06085,Santa Clara,06085509000,665243,060855090004015,06,085,509000,4,4015,14169,132,37,False,0,0
980,san jose south,"COMFORT, CONVENIENCE, QUALITY",1995.0,2.0,4076475073,-121.915176,South Bay,/sby/apa/4076475073.html,37.237572,1001.0,Sep,18,2013,060855068034010,06085,Santa Clara,06085506803,658604,060855068034010,06,085,506803,4,4010,27026,230,92,False,0,0
981,san jose south,SPACIOUS APARTMENT FOR RENT AT BLOSSOM HILL GARDEN!,1595.0,1.0,4076414723,-121.91532600000001,South Bay,/sby/apa/4076414723.html,37.237572,750.0,Sep,18,2013,060855068034010,06085,Santa Clara,06085506803,658604,060855068034010,06,085,506803,4,4010,27026,230,92,False,0,0
982,santa clara,"Excellent Location, Must See, Completely remodelled",1500.0,1.0,4047189297,-121.994105,South Bay,/sby/apa/4047189297.html,37.369525,650.0,Sep,18,2013,060855053014008,06085,Santa Clara,06085505301,661376,060855053014008,06,085,505301,4,4008,142359,484,172,False,0,0
983,gilroy,Desirable West Gilroy Townhome 3bd 1.5bath w Garage Great Schools,2075.0,3.0,4054229520,-121.56828,South Bay,/sby/apa/4054229520.html,37.00578,1300.0,Sep,18,2013,060855126033011,06085,Santa Clara,06085512603,666882,060855126033011,06,085,512603,3,3011,2336,0,0,False,0,0
984,san jose downtown,"Gorgeous Victorian, Junior one bedroom with high ceilings",1295.0,0.0,4064209817,-121.891465,South Bay,/sby/apa/4064209817.html,37.341451,600.0,Sep,18,2013,060855010003000,06085,Santa Clara,06085501000,652312,060855010003000,06,085,501000,3,3000,20224,205,116,False,0,0
985,milpitas,- $1800 / 2br - 842ft² - Beautiful 2bd/1bath in convenient location (m,1800.0,2.0,4076687491,-121.88418700000001,South Bay,/sby/apa/4076687491.html,37.427487,842.0,Sep,18,2013,060855044181008,06085,Santa Clara,06085504418,648764,060855044181008,06,085,504418,1,1008,67737,640,249,False,0,0
986,los gatos,One Store Single Family with Huge Lot,3795.0,4.0,4076685002,-121.961767,South Bay,/sby/apa/4076685002.html,37.238044,1700.0,Sep,18,2013,060855068011017,06085,Santa Clara,06085506801,665705,060855068011017,06,085,506801,1,1017,16613,26,8,False,0,0
987,santa clara,Remodeled 1BR-1BA - Lush Surroundings! Move In September!,1825.0,1.0,4076597283,-121.99457,South Bay,/sby/apa/4076597283.html,37.33062,700.0,Sep,18,2013,060855061034016,06085,Santa Clara,06085506103,662455,060855061034016,06,085,506103,4,4016,14244,163,91,False,0,0
988,santa clara,Relax & Unwind in your new home! Remodeled 1BR Units! LEASING NOW!,1850.0,1.0,4076591035,-121.99457,South Bay,/sby/apa/4076591035.html,37.33062,776.0,Sep,18,2013,060855061034016,06085,Santa Clara,06085506103,662455,060855061034016,06,085,506103,4,4016,14244,163,91,False,0,0
989,san jose west,Available Now - Near Santana Row,1350.0,1.0,4075619022,-121.94858300000001,South Bay,/sby/apa/4075619022.html,37.313006,,Sep,18,2013,060855064011005,06085,Santa Clara,06085506401,658154,060855064011005,06,085,506401,1,1005,40201,692,276,False,0,0
990,milpitas,"Furnished 2nd floor 1/1 near 880 & 680, ready NOW",1395.0,1.0,4075610299,-121.88901899999999,South Bay,/sby/apa/4075610299.html,37.408278,643.0,Sep,18,2013,060855045044024,06085,Santa Clara,06085504504,648983,060855045044024,06,085,504504,4,4024,189122,1147,468,False,0,0
991,san jose west,Exactly how you want to live in San Jose                              ,2179.0,2.0,4075565852,-121.874321,South Bay,/sby/apa/4075565852.html,37.278868,1002.0,Sep,18,2013,060855031082020,06085,Santa Clara,06085503108,654262,060855031082020,06,085,503108,2,2020,30296,362,132,False,0,0
992,cupertino,Cupertino*RENOVATED*Deluxe finishes*Close to Apple,2295.0,2.0,4065364400,-122.033456,South Bay,/sby/apa/4065364400.html,37.308206,840.0,Sep,18,2013,060855078083002,06085,Santa Clara,06085507808,646686,060855078083002,06,085,507808,3,3002,48890,455,159,False,0,0
993,santa clara,Beautiful and luxurious 2/1 Condo in Santa Clara! Move-in Now!  ,1995.0,2.0,4071004195,-121.97456899999999,South Bay,/sby/apa/4071004195.html,37.367641,712.0,Sep,18,2013,060855053021007,06085,Santa Clara,06085505302,661389,060855053021007,06,085,505302,1,1007,132701,451,179,False,0,0
994,santa clara,3br - 1497ft² - 3bed 1.5 bath townhome right in Silicon Valley ,2800.0,3.0,4074639209,-121.97068700000001,South Bay,/sby/apa/4074639209.html,37.365621000000004,1497.0,Sep,17,2013,060855053021007,06085,Santa Clara,06085505302,661389,060855053021007,06,085,505302,1,1007,132701,451,179,False,0,0
995,sunnyvale,"Month-To-Month,wooded park area,small dog allowed,lake,ducks for 10/15",2295.0,2.0,4075543650,-121.99707,South Bay,/sby/apa/4075543650.html,37.366541,930.0,Sep,18,2013,060855085082000,06085,Santa Clara,06085508508,664626,060855085082000,06,085,508508,2,2000,145387,306,133,False,0,0
996,sunnyvale,"Great Location, Lake, Fountains,Month-To-Month (Sunnyvale) for 9/20",1850.0,1.0,4075535666,-121.99707,South Bay,/sby/apa/4075535666.html,37.366541,740.0,Sep,18,2013,060855085082000,06085,Santa Clara,06085508508,664626,060855085082000,06,085,508508,2,2000,145387,306,133,False,0,0
997,sunnyvale,"Great Location, Lake, Fountains,Month-To-Month (Sunnyvale) for 9/20",1850.0,1.0,4013946156,-121.99707,South Bay,/sby/apa/4013946156.html,37.366541,740.0,Sep,18,2013,060855085082000,06085,Santa Clara,06085508508,664626,060855085082000,06,085,508508,2,2000,145387,306,133,False,0,0
998,santa clara,"UPGRADES- floors - kitchen,  bath - GRANITE! Great location",2325.0,3.0,4065387367,-121.98790600000001,South Bay,/sby/apa/4065387367.html,37.34003,1089.0,Sep,18,2013,060855054033018,06085,Santa Clara,06085505403,661782,060855054033018,06,085,505403,3,3018,41437,0,0,False,0,0
999,santa clara,3x2::Completely Remodeled!!NEW Kitchen & Bath::Granite::Stainless!!,2050.0,2.0,4045862961,-121.98790600000001,South Bay,/sby/apa/4045862961.html,37.34003,856.0,Sep,18,2013,060855054033018,06085,Santa Clara,06085505403,661782,060855054033018,06,085,505403,3,3018,41437,0,0,False,0,0
1000,santa clara,"Luxury Apartment, Tennis Court, 5 Star Concierge Services",2599.0,3.0,4075428443,-121.956418,South Bay,/sby/apa/4075428443.html,37.356377,,Sep,18,2013,060855052022005,06085,Santa Clara,06085505202,661056,060855052022005,06,085,505202,2,2005,31288,490,183,False,0,0
1001,santa clara,"Live In A Peaceful Resort Style Community,  Prime Santa Clara Location",1924.0,2.0,4075802369,-121.95635300000001,South Bay,/sby/apa/4075802369.html,37.356394,,Sep,18,2013,060855052022005,06085,Santa Clara,06085505202,661056,060855052022005,06,085,505202,2,2005,31288,490,183,False,0,0
1002,santa clara,"Spacious 3 Bedroom In Park Setting, Crystal Pool, Private Tennis Court",2673.0,3.0,4075591866,-121.95635300000001,South Bay,/sby/apa/4075591866.html,37.356326,,Sep,18,2013,060855052022005,06085,Santa Clara,06085505202,661056,060855052022005,06,085,505202,2,2005,31288,490,183,False,0,0
1003,santa clara,Stunning Two Bedroom In Santa Clara's Best Community,1973.0,2.0,4075406520,-121.956418,South Bay,/sby/apa/4075406520.html,37.356309,,Sep,18,2013,060855052022005,06085,Santa Clara,06085505202,661056,060855052022005,06,085,505202,2,2005,31288,490,183,False,0,0
1004,milpitas,4 Bedrm / 2 Bath Single Family House - Milpitas,2450.0,4.0,4075346384,-121.879667,South Bay,/sby/apa/4075346384.html,37.430438,1450.0,Sep,18,2013,060855044182009,06085,Santa Clara,06085504418,648778,060855044182009,06,085,504418,2,2009,57480,369,75,False,0,0
1005,san jose north,"San Jose, 3675 William Road #8 Spacious downstairs apartment ",1685.0,2.0,4019017141,-121.950268,South Bay,/sby/apa/4019017141.html,37.308741999999995,,Sep,18,2013,060855063021009,06085,Santa Clara,06085506302,658054,060855063021009,06,085,506302,1,1009,299334,447,175,False,0,0
1006,gilroy,Check out our Community today for an experience that can t be beat!,1941.0,2.0,4075422603,-121.593549,South Bay,/sby/apa/4075422603.html,37.012296,,Sep,18,2013,060855125103000,06085,Santa Clara,06085512510,666725,060855125103000,06,085,512510,3,3000,235683,1189,444,False,0,0
1007,concord / pleasant hill / martinez, 	Great Pleasant Hill Community*Quiet/Clean*Large Patio*Pools*Free Wif,1345.0,1.0,4076677081,-122.058856,East Bay,/eby/apa/4076677081.html,37.957886,750.0,Sep,18,2013,060133240022000,06013,Contra Costa,06013324002,49699,060133240022000,06,013,324002,2,2000,62995,476,246,False,0,0
1008,concord / pleasant hill / martinez, 	Gorgeous Remodel*Great Pleasant Hill Location*Walk to Schools/Shoppi,1695.0,2.0,4076673778,-122.058792,East Bay,/eby/apa/4076673778.html,37.957852,900.0,Sep,18,2013,060133240022000,06013,Contra Costa,06013324002,49699,060133240022000,06,013,324002,2,2000,62995,476,246,False,0,1
1009,san leandro,SINGLE HOUSE FOR RENT,1900.0,3.0,4076663840,-122.148205,East Bay,/eby/apa/4076663840.html,37.684517,1082.0,Sep,18,2013,060014336004006,06001,Alameda,06001433600,13065,060014336004006,06,001,433600,4,4006,27070,117,41,False,0,0
1010,fairfield / vacaville,Close to Travis AFB - W/D & Fridge included,1650.0,3.0,4068394135,-122.02162,East Bay,/eby/apa/4068394135.html,38.281417,1450.0,Sep,18,2013,060952523151007,06095,Solano,06095252315,701466,060952523151007,06,095,252315,1,1007,44312,155,47,False,0,0
1011,"hercules, pinole, san pablo, el sob",LUPINE RD - Beautiful 4/3 - HERCULES,2400.0,4.0,4076662182,-122.24973500000002,East Bay,/eby/apa/4076662182.html,38.004303,2327.0,Sep,18,2013,060133592035000,06013,Contra Costa,06013359203,57880,060133592035000,06,013,359203,5,5000,69713,141,45,False,0,0
1012,berkeley north / hills,"*ONE LEFT- RENT REDUCED** 2BR/2B GOURMET GHETTO.  Available NOW, nr UC",2699.0,2.0,4066479840,-122.268198,East Bay,/eby/apa/4066479840.html,37.878698,,Sep,18,2013,060014217003002,06001,Alameda,06001421700,2138,060014217003002,06,001,421700,3,3002,18401,107,53,False,0,0
1013,oakland east,"~~~ Amazing Deal! Attractive One Bedroom Just $1,098 ~~~",1098.0,1.0,4076595875,-122.228447,East Bay,/eby/apa/4076595875.html,37.784914,,Sep,18,2013,060014062013001,06001,Alameda,06001406201,22377,060014062013001,06,001,406201,3,3001,6342,158,80,False,0,0
1014,oakland east,Renovated 1-Bedroom with Laminate Flooring & Granite Counter Tops,925.0,1.0,4076513691,-122.228501,East Bay,/eby/apa/4076513691.html,37.784853999999996,,Sep,18,2013,060014062013001,06001,Alameda,06001406201,22377,060014062013001,06,001,406201,3,3001,6342,158,80,False,0,0
1015,oakland east,Newly Renovated 2-Bedroom Unit with Laminate Flooring,1250.0,2.0,4076511113,-122.228501,East Bay,/eby/apa/4076511113.html,37.784853999999996,,Sep,18,2013,060014062013001,06001,Alameda,06001406201,22377,060014062013001,06,001,406201,3,3001,6342,158,80,False,0,0
1017,vallejo / benicia,VOYAGER DR - 4/2.5 Beautiful! - Newly Renovated - VALLEJO,1800.0,4.0,4076655648,-122.272879,East Bay,/eby/apa/4076655648.html,38.120667,1448.0,Sep,18,2013,060952517021004,06095,Solano,06095251702,709526,060952517021004,06,095,251702,1,1004,25006,112,46,False,0,0
1019,cupertino,"Take a walk to the Community Park next door, or to the Flint Center",2795.0,2.0,4075103298,-122.04716699999999,South Bay,/sby/apa/4075103298.html,37.324599,,Sep,18,2013,060855078062004,06085,Santa Clara,06085507806,646595,060855078062004,06,085,507806,2,2004,21740,164,71,False,0,1
1020,san jose west,Remodeled Apartment Near Westgate,1695.0,2.0,4075085651,-121.972968,South Bay,/sby/apa/4075085651.html,37.293742,,Sep,18,2013,060855066063004,06085,Santa Clara,06085506606,658447,060855066063004,06,085,506606,3,3004,18876,223,72,False,0,0
1021,san jose north,LARGE & BRIGHT 1B/1B ;FREE WATER & GARBAGE; EASY ACCESS TO 101  $1300,1300.0,1.0,4075080680,-121.869165,South Bay,/sby/apa/4075080680.html,37.352340000000005,800.0,Sep,18,2013,060855014011009,06085,Santa Clara,06085501401,652503,060855014011009,06,085,501401,1,1009,2720,0,0,False,0,0
1022,san jose north,SPACIOUS 1B/1B ;FREE WATER & GARBAGE; EASY ACCESS TO 101  $1350,1350.0,1.0,4075079837,-121.869165,South Bay,/sby/apa/4075079837.html,37.352340000000005,800.0,Sep,18,2013,060855014011009,06085,Santa Clara,06085501401,652503,060855014011009,06,085,501401,1,1009,2720,0,0,False,0,0
1023,sunnyvale,HURRY!!!!!!!!!!!!!!!!!!!!!!!,1950.0,2.0,4075056908,-122.032471,South Bay,/sby/apa/4075056908.html,37.361540999999995,,Sep,18,2013,060855084041012,06085,Santa Clara,06085508404,664387,060855084041012,06,085,508404,1,1012,88272,285,97,False,0,0
