POPGROUP,label,GEOIDLONG,GEOID,geodisplay,Population
1,Total population,1400000US06077001800,6077001800,"Census Tract 18, San Joaquin County, California",3939
1,Total population,1400000US06077001900,6077001900,"Census Tract 19, San Joaquin County, California",5592
1,Total population,1400000US06077002000,6077002000,"Census Tract 20, San Joaquin County, California",3977
1,Total population,1400000US06077002100,6077002100,"Census Tract 21, San Joaquin County, California",5546
1,Total population,1400000US06077002201,6077002201,"Census Tract 22.01, San Joaquin County, California",2771
1,Total population,1400000US06077002202,6077002202,"Census Tract 22.02, San Joaquin County, California",5417
1,Total population,1400000US06077002300,6077002300,"Census Tract 23, San Joaquin County, California",5020
1,Total population,1400000US06077002401,6077002401,"Census Tract 24.01, San Joaquin County, California",5001
1,Total population,1400000US06077002402,6077002402,"Census Tract 24.02, San Joaquin County, California",2219
1,Total population,1400000US06077002503,6077002503,"Census Tract 25.03, San Joaquin County, California",2560
1,Total population,1400000US06077002504,6077002504,"Census Tract 25.04, San Joaquin County, California",3982
1,Total population,1400000US06077002701,6077002701,"Census Tract 27.01, San Joaquin County, California",6409
1,Total population,1400000US06077002702,6077002702,"Census Tract 27.02, San Joaquin County, California",4239
1,Total population,1400000US06077002800,6077002800,"Census Tract 28, San Joaquin County, California",6052
1,Total population,1400000US06077003106,6077003106,"Census Tract 31.06, San Joaquin County, California",3600
1,Total population,1400000US06077003108,6077003108,"Census Tract 31.08, San Joaquin County, California",4450
1,Total population,1400000US06077003109,6077003109,"Census Tract 31.09, San Joaquin County, California",5630
1,Total population,1400000US06077003110,6077003110,"Census Tract 31.10, San Joaquin County, California",3708
1,Total population,1400000US06077003111,6077003111,"Census Tract 31.11, San Joaquin County, California",3754
1,Total population,1400000US06077003112,6077003112,"Census Tract 31.12, San Joaquin County, California",2974
1,Total population,1400000US06077003113,6077003113,"Census Tract 31.13, San Joaquin County, California",6256
1,Total population,1400000US06077003114,6077003114,"Census Tract 31.14, San Joaquin County, California",10129
1,Total population,1400000US06077003203,6077003203,"Census Tract 32.03, San Joaquin County, California",3519
1,Total population,1400000US06077003205,6077003205,"Census Tract 32.05, San Joaquin County, California",3537
1,Total population,1400000US06077003208,6077003208,"Census Tract 32.08, San Joaquin County, California",12534
1,Total population,1400000US06077003209,6077003209,"Census Tract 32.09, San Joaquin County, California",3540
1,Total population,1400000US06077003210,6077003210,"Census Tract 32.10, San Joaquin County, California",2800
1,Total population,1400000US06077003213,6077003213,"Census Tract 32.13, San Joaquin County, California",4571
1,Total population,1400000US06077003214,6077003214,"Census Tract 32.14, San Joaquin County, California",3054
1,Total population,1400000US06077003215,6077003215,"Census Tract 32.15, San Joaquin County, California",3855
1,Total population,1400000US06077003216,6077003216,"Census Tract 32.16, San Joaquin County, California",2725
1,Total population,1400000US06077003217,6077003217,"Census Tract 32.17, San Joaquin County, California",3201
1,Total population,1400000US06077003305,6077003305,"Census Tract 33.05, San Joaquin County, California",3704
1,Total population,1400000US06077003306,6077003306,"Census Tract 33.06, San Joaquin County, California",4229
1,Total population,1400000US06077003307,6077003307,"Census Tract 33.07, San Joaquin County, California",4559
1,Total population,1400000US06077003308,6077003308,"Census Tract 33.08, San Joaquin County, California",1590
1,Total population,1400000US06077003310,6077003310,"Census Tract 33.10, San Joaquin County, California",4191
1,Total population,1400000US06077003311,6077003311,"Census Tract 33.11, San Joaquin County, California",3303
1,Total population,1400000US06077003312,6077003312,"Census Tract 33.12, San Joaquin County, California",3220
1,Total population,1400000US06077003313,6077003313,"Census Tract 33.13, San Joaquin County, California",2926
1,Total population,1400000US06077003403,6077003403,"Census Tract 34.03, San Joaquin County, California",4586
1,Total population,1400000US06077003404,6077003404,"Census Tract 34.04, San Joaquin County, California",5842
1,Total population,1400000US06077003405,6077003405,"Census Tract 34.05, San Joaquin County, California",4214
1,Total population,1400000US06077003406,6077003406,"Census Tract 34.06, San Joaquin County, California",3700
1,Total population,1400000US06077003407,6077003407,"Census Tract 34.07, San Joaquin County, California",2914
1,Total population,1400000US06077003409,6077003409,"Census Tract 34.09, San Joaquin County, California",4450
1,Total population,1400000US06077003410,6077003410,"Census Tract 34.10, San Joaquin County, California",5778
1,Total population,1400000US06077003500,6077003500,"Census Tract 35, San Joaquin County, California",20177
1,Total population,1400000US06077003601,6077003601,"Census Tract 36.01, San Joaquin County, California",3453
1,Total population,1400000US06077003602,6077003602,"Census Tract 36.02, San Joaquin County, California",3272
1,Total population,1400000US06077003700,6077003700,"Census Tract 37, San Joaquin County, California",3570
1,Total population,1400000US06077003801,6077003801,"Census Tract 38.01, San Joaquin County, California",12552
1,Total population,1400000US06077003802,6077003802,"Census Tract 38.02, San Joaquin County, California",6519
1,Total population,1400000US06077003803,6077003803,"Census Tract 38.03, San Joaquin County, California",5281
1,Total population,1400000US06077003900,6077003900,"Census Tract 39, San Joaquin County, California",1749
1,Total population,1400000US06077004001,6077004001,"Census Tract 40.01, San Joaquin County, California",2508
1,Total population,1400000US06077004002,6077004002,"Census Tract 40.02, San Joaquin County, California",10717
1,Total population,1400000US06077004102,6077004102,"Census Tract 41.02, San Joaquin County, California",8072
1,Total population,1400000US06077004104,6077004104,"Census Tract 41.04, San Joaquin County, California",3265
1,Total population,1400000US06077004105,6077004105,"Census Tract 41.05, San Joaquin County, California",4920
1,Total population,1400000US06077004106,6077004106,"Census Tract 41.06, San Joaquin County, California",1913
1,Total population,1400000US06077004201,6077004201,"Census Tract 42.01, San Joaquin County, California",6412
1,Total population,1400000US06077004202,6077004202,"Census Tract 42.02, San Joaquin County, California",1687
1,Total population,1400000US06077004203,6077004203,"Census Tract 42.03, San Joaquin County, California",3883
1,Total population,1400000US06077004204,6077004204,"Census Tract 42.04, San Joaquin County, California",3006
1,Total population,1400000US06077004302,6077004302,"Census Tract 43.02, San Joaquin County, California",5718
1,Total population,1400000US06077004303,6077004303,"Census Tract 43.03, San Joaquin County, California",4610
1,Total population,1400000US06077004305,6077004305,"Census Tract 43.05, San Joaquin County, California",5702
1,Total population,1400000US06077004307,6077004307,"Census Tract 43.07, San Joaquin County, California",3753
1,Total population,1400000US06077004308,6077004308,"Census Tract 43.08, San Joaquin County, California",3870
1,Total population,1400000US06077004402,6077004402,"Census Tract 44.02, San Joaquin County, California",4998
1,Total population,1400000US06077004403,6077004403,"Census Tract 44.03, San Joaquin County, California",4230
1,Total population,1400000US06077004404,6077004404,"Census Tract 44.04, San Joaquin County, California",3670
1,Total population,1400000US06077004501,6077004501,"Census Tract 45.01, San Joaquin County, California",2327
1,Total population,1400000US06077004502,6077004502,"Census Tract 45.02, San Joaquin County, California",4450
1,Total population,1400000US06077004600,6077004600,"Census Tract 46, San Joaquin County, California",5892
1,Total population,1400000US06077004701,6077004701,"Census Tract 47.01, San Joaquin County, California",2757
1,Total population,1400000US06077004703,6077004703,"Census Tract 47.03, San Joaquin County, California",3709
1,Total population,1400000US06077004704,6077004704,"Census Tract 47.04, San Joaquin County, California",4894
1,Total population,1400000US06077004800,6077004800,"Census Tract 48, San Joaquin County, California",5423
1,Total population,1400000US06077004901,6077004901,"Census Tract 49.01, San Joaquin County, California",7214
1,Total population,1400000US06077004902,6077004902,"Census Tract 49.02, San Joaquin County, California",6106
1,Total population,1400000US06077005001,6077005001,"Census Tract 50.01, San Joaquin County, California",5569
1,Total population,1400000US06077005003,6077005003,"Census Tract 50.03, San Joaquin County, California",5417
1,Total population,1400000US06077005004,6077005004,"Census Tract 50.04, San Joaquin County, California",5702
1,Total population,1400000US06077005106,6077005106,"Census Tract 51.06, San Joaquin County, California",6017
1,Total population,1400000US06077005108,6077005108,"Census Tract 51.08, San Joaquin County, California",4463
1,Total population,1400000US06077005109,6077005109,"Census Tract 51.09, San Joaquin County, California",4016
1,Total population,1400000US06077005110,6077005110,"Census Tract 51.10, San Joaquin County, California",6488
1,Total population,1400000US06077005113,6077005113,"Census Tract 51.13, San Joaquin County, California",6156
1,Total population,1400000US06077005114,6077005114,"Census Tract 51.14, San Joaquin County, California",7721
1,Total population,1400000US06077005119,6077005119,"Census Tract 51.19, San Joaquin County, California",6006
1,Total population,1400000US06077005122,6077005122,"Census Tract 51.22, San Joaquin County, California",4829
1,Total population,1400000US06077005123,6077005123,"Census Tract 51.23, San Joaquin County, California",4493
1,Total population,1400000US06077005124,6077005124,"Census Tract 51.24, San Joaquin County, California",3438
1,Total population,1400000US06077005125,6077005125,"Census Tract 51.25, San Joaquin County, California",1859
1,Total population,1400000US06077005126,6077005126,"Census Tract 51.26, San Joaquin County, California",4131
1,Total population,1400000US06077005127,6077005127,"Census Tract 51.27, San Joaquin County, California",5510
1,Total population,1400000US06077005129,6077005129,"Census Tract 51.29, San Joaquin County, California",3582
1,Total population,1400000US06077005130,6077005130,"Census Tract 51.30, San Joaquin County, California",3186
1,Total population,1400000US06077005131,6077005131,"Census Tract 51.31, San Joaquin County, California",4173
1,Total population,1400000US06077005132,6077005132,"Census Tract 51.32, San Joaquin County, California",3257
1,Total population,1400000US06077005133,6077005133,"Census Tract 51.33, San Joaquin County, California",4249
1,Total population,1400000US06077005134,6077005134,"Census Tract 51.34, San Joaquin County, California",4743
1,Total population,1400000US06077005135,6077005135,"Census Tract 51.35, San Joaquin County, California",5139
1,Total population,1400000US06077005202,6077005202,"Census Tract 52.02, San Joaquin County, California",6765
1,Total population,1400000US06077005206,6077005206,"Census Tract 52.06, San Joaquin County, California",16787
1,Total population,1400000US06077005207,6077005207,"Census Tract 52.07, San Joaquin County, California",13899
1,Total population,1400000US06077005208,6077005208,"Census Tract 52.08, San Joaquin County, California",5784
1,Total population,1400000US06077005209,6077005209,"Census Tract 52.09, San Joaquin County, California",6858
1,Total population,1400000US06077005210,6077005210,"Census Tract 52.10, San Joaquin County, California",11433
1,Total population,1400000US06077005302,6077005302,"Census Tract 53.02, San Joaquin County, California",6507
1,Total population,1400000US06077005303,6077005303,"Census Tract 53.03, San Joaquin County, California",4694
1,Total population,1400000US06077005305,6077005305,"Census Tract 53.05, San Joaquin County, California",6495
1,Total population,1400000US06077005307,6077005307,"Census Tract 53.07, San Joaquin County, California",3214
1,Total population,1400000US06077005308,6077005308,"Census Tract 53.08, San Joaquin County, California",4189
1,Total population,1400000US06077005403,6077005403,"Census Tract 54.03, San Joaquin County, California",5875
1,Total population,1400000US06077005405,6077005405,"Census Tract 54.05, San Joaquin County, California",3417
1,Total population,1400000US06077005406,6077005406,"Census Tract 54.06, San Joaquin County, California",3262
1,Total population,1400000US06077005501,6077005501,"Census Tract 55.01, San Joaquin County, California",5268
1,Total population,1400000US06077005502,6077005502,"Census Tract 55.02, San Joaquin County, California",1806
1,Total population,1400000US06079010002,6079010002,"Census Tract 100.02, San Luis Obispo County, California",3030
1,Total population,1400000US06079010016,6079010016,"Census Tract 100.16, San Luis Obispo County, California",4864
1,Total population,1400000US06079010101,6079010101,"Census Tract 101.01, San Luis Obispo County, California",1843
1,Total population,1400000US06079010102,6079010102,"Census Tract 101.02, San Luis Obispo County, California",6989
1,Total population,1400000US06079010201,6079010201,"Census Tract 102.01, San Luis Obispo County, California",6981
1,Total population,1400000US06079010202,6079010202,"Census Tract 102.02, San Luis Obispo County, California",5491
1,Total population,1400000US06079010204,6079010204,"Census Tract 102.04, San Luis Obispo County, California",5731
1,Total population,1400000US06079010205,6079010205,"Census Tract 102.05, San Luis Obispo County, California",4159
1,Total population,1400000US06079010300,6079010300,"Census Tract 103, San Luis Obispo County, California",10043
1,Total population,1400000US06079010403,6079010403,"Census Tract 104.03, San Luis Obispo County, California",3788
1,Total population,1400000US06079010404,6079010404,"Census Tract 104.04, San Luis Obispo County, California",2249
1,Total population,1400000US06079010503,6079010503,"Census Tract 105.03, San Luis Obispo County, California",5339
1,Total population,1400000US06079010504,6079010504,"Census Tract 105.04, San Luis Obispo County, California",2592
1,Total population,1400000US06079010602,6079010602,"Census Tract 106.02, San Luis Obispo County, California",3836
1,Total population,1400000US06079010603,6079010603,"Census Tract 106.03, San Luis Obispo County, California",1287
1,Total population,1400000US06079010701,6079010701,"Census Tract 107.01, San Luis Obispo County, California",4650
1,Total population,1400000US06079010703,6079010703,"Census Tract 107.03, San Luis Obispo County, California",3487
1,Total population,1400000US06079010707,6079010707,"Census Tract 107.07, San Luis Obispo County, California",5751
1,Total population,1400000US06079010901,6079010901,"Census Tract 109.01, San Luis Obispo County, California",8319
1,Total population,1400000US06079010902,6079010902,"Census Tract 109.02, San Luis Obispo County, California",3874
1,Total population,1400000US06079011001,6079011001,"Census Tract 110.01, San Luis Obispo County, California",5314
1,Total population,1400000US06079011002,6079011002,"Census Tract 110.02, San Luis Obispo County, California",2877
1,Total population,1400000US06079011101,6079011101,"Census Tract 111.01, San Luis Obispo County, California",3592
1,Total population,1400000US06079011102,6079011102,"Census Tract 111.02, San Luis Obispo County, California",5127
1,Total population,1400000US06079011103,6079011103,"Census Tract 111.03, San Luis Obispo County, California",2737
1,Total population,1400000US06079011200,6079011200,"Census Tract 112, San Luis Obispo County, California",7355
1,Total population,1400000US06079011300,6079011300,"Census Tract 113, San Luis Obispo County, California",7745
1,Total population,1400000US06079011400,6079011400,"Census Tract 114, San Luis Obispo County, California",6446
1,Total population,1400000US06079011501,6079011501,"Census Tract 115.01, San Luis Obispo County, California",1783
1,Total population,1400000US06079011503,6079011503,"Census Tract 115.03, San Luis Obispo County, California",3624
1,Total population,1400000US06079011504,6079011504,"Census Tract 115.04, San Luis Obispo County, California",1362
1,Total population,1400000US06079011600,6079011600,"Census Tract 116, San Luis Obispo County, California",4292
1,Total population,1400000US06079011701,6079011701,"Census Tract 117.01, San Luis Obispo County, California",4301
1,Total population,1400000US06079011704,6079011704,"Census Tract 117.04, San Luis Obispo County, California",3336
1,Total population,1400000US06079011800,6079011800,"Census Tract 118, San Luis Obispo County, California",7138
1,Total population,1400000US06079011901,6079011901,"Census Tract 119.01, San Luis Obispo County, California",2987
1,Total population,1400000US06079011902,6079011902,"Census Tract 119.02, San Luis Obispo County, California",8245
1,Total population,1400000US06079012000,6079012000,"Census Tract 120, San Luis Obispo County, California",7232
1,Total population,1400000US06079012102,6079012102,"Census Tract 121.02, San Luis Obispo County, California",5957
1,Total population,1400000US06079012200,6079012200,"Census Tract 122, San Luis Obispo County, California",7024
1,Total population,1400000US06079012302,6079012302,"Census Tract 123.02, San Luis Obispo County, California",5137
1,Total population,1400000US06079012304,6079012304,"Census Tract 123.04, San Luis Obispo County, California",8954
1,Total population,1400000US06079012401,6079012401,"Census Tract 124.01, San Luis Obispo County, California",6621
1,Total population,1400000US06079012402,6079012402,"Census Tract 124.02, San Luis Obispo County, California",9097
1,Total population,1400000US06079012502,6079012502,"Census Tract 125.02, San Luis Obispo County, California",4985
1,Total population,1400000US06079012503,6079012503,"Census Tract 125.03, San Luis Obispo County, California",5240
1,Total population,1400000US06079012505,6079012505,"Census Tract 125.05, San Luis Obispo County, California",4891
1,Total population,1400000US06079012600,6079012600,"Census Tract 126, San Luis Obispo County, California",7793
1,Total population,1400000US06079012702,6079012702,"Census Tract 127.02, San Luis Obispo County, California",6550
1,Total population,1400000US06079012704,6079012704,"Census Tract 127.04, San Luis Obispo County, California",8650
1,Total population,1400000US06079012800,6079012800,"Census Tract 128, San Luis Obispo County, California",1107
1,Total population,1400000US06079012900,6079012900,"Census Tract 129, San Luis Obispo County, California",5296
1,Total population,1400000US06079013000,6079013000,"Census Tract 130, San Luis Obispo County, California",2539
1,Total population,1400000US06081600100,6081600100,"Census Tract 6001, San Mateo County, California",4854
1,Total population,1400000US06081600200,6081600200,"Census Tract 6002, San Mateo County, California",4154
1,Total population,1400000US06081600300,6081600300,"Census Tract 6003, San Mateo County, California",4027
1,Total population,1400000US06081600401,6081600401,"Census Tract 6004.01, San Mateo County, California",3240
1,Total population,1400000US06081600402,6081600402,"Census Tract 6004.02, San Mateo County, California",5068
1,Total population,1400000US06081600500,6081600500,"Census Tract 6005, San Mateo County, California",7443
1,Total population,1400000US06081600600,6081600600,"Census Tract 6006, San Mateo County, California",5352
1,Total population,1400000US06081600700,6081600700,"Census Tract 6007, San Mateo County, California",7568
1,Total population,1400000US06081600800,6081600800,"Census Tract 6008, San Mateo County, California",6768
1,Total population,1400000US06081600900,6081600900,"Census Tract 6009, San Mateo County, California",3933
1,Total population,1400000US06081601000,6081601000,"Census Tract 6010, San Mateo County, California",6913
1,Total population,1400000US06081601100,6081601100,"Census Tract 6011, San Mateo County, California",5716
1,Total population,1400000US06081601200,6081601200,"Census Tract 6012, San Mateo County, California",6252
1,Total population,1400000US06081601300,6081601300,"Census Tract 6013, San Mateo County, California",7510
1,Total population,1400000US06081601400,6081601400,"Census Tract 6014, San Mateo County, California",6658
1,Total population,1400000US06081601501,6081601501,"Census Tract 6015.01, San Mateo County, California",5063
1,Total population,1400000US06081601502,6081601502,"Census Tract 6015.02, San Mateo County, California",5125
1,Total population,1400000US06081601601,6081601601,"Census Tract 6016.01, San Mateo County, California",2893
1,Total population,1400000US06081601603,6081601603,"Census Tract 6016.03, San Mateo County, California",5800
1,Total population,1400000US06081601604,6081601604,"Census Tract 6016.04, San Mateo County, California",2510
1,Total population,1400000US06081601605,6081601605,"Census Tract 6016.05, San Mateo County, California",6189
1,Total population,1400000US06081601700,6081601700,"Census Tract 6017, San Mateo County, California",4286
1,Total population,1400000US06081601800,6081601800,"Census Tract 6018, San Mateo County, California",6148
1,Total population,1400000US06081601901,6081601901,"Census Tract 6019.01, San Mateo County, California",4119
1,Total population,1400000US06081601902,6081601902,"Census Tract 6019.02, San Mateo County, California",5639
1,Total population,1400000US06081602000,6081602000,"Census Tract 6020, San Mateo County, California",7649
1,Total population,1400000US06081602100,6081602100,"Census Tract 6021, San Mateo County, California",3615
1,Total population,1400000US06081602200,6081602200,"Census Tract 6022, San Mateo County, California",8084
1,Total population,1400000US06081602300,6081602300,"Census Tract 6023, San Mateo County, California",3753
1,Total population,1400000US06081602400,6081602400,"Census Tract 6024, San Mateo County, California",6679
1,Total population,1400000US06081602500,6081602500,"Census Tract 6025, San Mateo County, California",5092
1,Total population,1400000US06081602600,6081602600,"Census Tract 6026, San Mateo County, California",8167
1,Total population,1400000US06081602700,6081602700,"Census Tract 6027, San Mateo County, California",5795
1,Total population,1400000US06081602800,6081602800,"Census Tract 6028, San Mateo County, California",4522
1,Total population,1400000US06081602900,6081602900,"Census Tract 6029, San Mateo County, California",3846
1,Total population,1400000US06081603000,6081603000,"Census Tract 6030, San Mateo County, California",4143
1,Total population,1400000US06081603100,6081603100,"Census Tract 6031, San Mateo County, California",3275
1,Total population,1400000US06081603200,6081603200,"Census Tract 6032, San Mateo County, California",3828
1,Total population,1400000US06081603300,6081603300,"Census Tract 6033, San Mateo County, California",6404
1,Total population,1400000US06081603400,6081603400,"Census Tract 6034, San Mateo County, California",5483
1,Total population,1400000US06081603700,6081603700,"Census Tract 6037, San Mateo County, California",5430
1,Total population,1400000US06081603801,6081603801,"Census Tract 6038.01, San Mateo County, California",2242
1,Total population,1400000US06081603802,6081603802,"Census Tract 6038.02, San Mateo County, California",5056
1,Total population,1400000US06081603900,6081603900,"Census Tract 6039, San Mateo County, California",5284
1,Total population,1400000US06081604000,6081604000,"Census Tract 6040, San Mateo County, California",3160
1,Total population,1400000US06081604101,6081604101,"Census Tract 6041.01, San Mateo County, California",7993
1,Total population,1400000US06081604102,6081604102,"Census Tract 6041.02, San Mateo County, California",2321
1,Total population,1400000US06081604200,6081604200,"Census Tract 6042, San Mateo County, California",4170
1,Total population,1400000US06081604400,6081604400,"Census Tract 6044, San Mateo County, California",4448
1,Total population,1400000US06081604500,6081604500,"Census Tract 6045, San Mateo County, California",3402
1,Total population,1400000US06081604600,6081604600,"Census Tract 6046, San Mateo County, California",2599
1,Total population,1400000US06081604700,6081604700,"Census Tract 6047, San Mateo County, California",2781
1,Total population,1400000US06081604800,6081604800,"Census Tract 6048, San Mateo County, California",5059
1,Total population,1400000US06081604900,6081604900,"Census Tract 6049, San Mateo County, California",3243
1,Total population,1400000US06081605000,6081605000,"Census Tract 6050, San Mateo County, California",7603
1,Total population,1400000US06081605100,6081605100,"Census Tract 6051, San Mateo County, California",3014
1,Total population,1400000US06081605200,6081605200,"Census Tract 6052, San Mateo County, California",3626
1,Total population,1400000US06081605300,6081605300,"Census Tract 6053, San Mateo County, California",4602
1,Total population,1400000US06081605400,6081605400,"Census Tract 6054, San Mateo County, California",6147
1,Total population,1400000US06081605500,6081605500,"Census Tract 6055, San Mateo County, California",4914
1,Total population,1400000US06081605600,6081605600,"Census Tract 6056, San Mateo County, California",5556
1,Total population,1400000US06081605700,6081605700,"Census Tract 6057, San Mateo County, California",5273
1,Total population,1400000US06081605800,6081605800,"Census Tract 6058, San Mateo County, California",2640
1,Total population,1400000US06081605900,6081605900,"Census Tract 6059, San Mateo County, California",5579
1,Total population,1400000US06081606000,6081606000,"Census Tract 6060, San Mateo County, California",4959
1,Total population,1400000US06081606100,6081606100,"Census Tract 6061, San Mateo County, California",4246
1,Total population,1400000US06081606200,6081606200,"Census Tract 6062, San Mateo County, California",8107
1,Total population,1400000US06081606300,6081606300,"Census Tract 6063, San Mateo County, California",4073
1,Total population,1400000US06081606400,6081606400,"Census Tract 6064, San Mateo County, California",4820
1,Total population,1400000US06081606500,6081606500,"Census Tract 6065, San Mateo County, California",3613
1,Total population,1400000US06081606600,6081606600,"Census Tract 6066, San Mateo County, California",3703
1,Total population,1400000US06081606700,6081606700,"Census Tract 6067, San Mateo County, California",2348
1,Total population,1400000US06081606800,6081606800,"Census Tract 6068, San Mateo County, California",3234
1,Total population,1400000US06081606900,6081606900,"Census Tract 6069, San Mateo County, California",2470
1,Total population,1400000US06081607000,6081607000,"Census Tract 6070, San Mateo County, California",3241
1,Total population,1400000US06081607100,6081607100,"Census Tract 6071, San Mateo County, California",2879
1,Total population,1400000US06081607200,6081607200,"Census Tract 6072, San Mateo County, California",4197
1,Total population,1400000US06081607300,6081607300,"Census Tract 6073, San Mateo County, California",3529
1,Total population,1400000US06081607400,6081607400,"Census Tract 6074, San Mateo County, California",4451
1,Total population,1400000US06081607500,6081607500,"Census Tract 6075, San Mateo County, California",3636
1,Total population,1400000US06081607600,6081607600,"Census Tract 6076, San Mateo County, California",3342
1,Total population,1400000US06081607701,6081607701,"Census Tract 6077.01, San Mateo County, California",3954
1,Total population,1400000US06081607702,6081607702,"Census Tract 6077.02, San Mateo County, California",2859
1,Total population,1400000US06081607800,6081607800,"Census Tract 6078, San Mateo County, California",3160
1,Total population,1400000US06081607900,6081607900,"Census Tract 6079, San Mateo County, California",3182
1,Total population,1400000US06081608001,6081608001,"Census Tract 6080.01, San Mateo County, California",3393
1,Total population,1400000US06081608002,6081608002,"Census Tract 6080.02, San Mateo County, California",3517
1,Total population,1400000US06081608004,6081608004,"Census Tract 6080.04, San Mateo County, California",6521
1,Total population,1400000US06081608013,6081608013,"Census Tract 6080.13, San Mateo County, California",4049
1,Total population,1400000US06081608023,6081608023,"Census Tract 6080.23, San Mateo County, California",2549
1,Total population,1400000US06081608100,6081608100,"Census Tract 6081, San Mateo County, California",3523
1,Total population,1400000US06081608200,6081608200,"Census Tract 6082, San Mateo County, California",3614
1,Total population,1400000US06081608300,6081608300,"Census Tract 6083, San Mateo County, California",3401
1,Total population,1400000US06081608400,6081608400,"Census Tract 6084, San Mateo County, California",5546
1,Total population,1400000US06081608501,6081608501,"Census Tract 6085.01, San Mateo County, California",4829
1,Total population,1400000US06081608502,6081608502,"Census Tract 6085.02, San Mateo County, California",2637
1,Total population,1400000US06081608600,6081608600,"Census Tract 6086, San Mateo County, California",4359
1,Total population,1400000US06081608700,6081608700,"Census Tract 6087, San Mateo County, California",6974
1,Total population,1400000US06081608800,6081608800,"Census Tract 6088, San Mateo County, California",5696
1,Total population,1400000US06081608900,6081608900,"Census Tract 6089, San Mateo County, California",6556
1,Total population,1400000US06081609000,6081609000,"Census Tract 6090, San Mateo County, California",2562
1,Total population,1400000US06081609100,6081609100,"Census Tract 6091, San Mateo County, California",1525
1,Total population,1400000US06081609201,6081609201,"Census Tract 6092.01, San Mateo County, California",3574
1,Total population,1400000US06081609202,6081609202,"Census Tract 6092.02, San Mateo County, California",3616
1,Total population,1400000US06081609300,6081609300,"Census Tract 6093, San Mateo County, California",3315
1,Total population,1400000US06081609400,6081609400,"Census Tract 6094, San Mateo County, California",3278
1,Total population,1400000US06081609500,6081609500,"Census Tract 6095, San Mateo County, California",4829
1,Total population,1400000US06081609601,6081609601,"Census Tract 6096.01, San Mateo County, California",2944
1,Total population,1400000US06081609602,6081609602,"Census Tract 6096.02, San Mateo County, California",1667
1,Total population,1400000US06081609603,6081609603,"Census Tract 6096.03, San Mateo County, California",5318
1,Total population,1400000US06081609700,6081609700,"Census Tract 6097, San Mateo County, California",4386
1,Total population,1400000US06081609800,6081609800,"Census Tract 6098, San Mateo County, California",4492
1,Total population,1400000US06081609900,6081609900,"Census Tract 6099, San Mateo County, California",2944
1,Total population,1400000US06081610000,6081610000,"Census Tract 6100, San Mateo County, California",4531
1,Total population,1400000US06081610100,6081610100,"Census Tract 6101, San Mateo County, California",2484
1,Total population,1400000US06081610201,6081610201,"Census Tract 6102.01, San Mateo County, California",5764
1,Total population,1400000US06081610202,6081610202,"Census Tract 6102.02, San Mateo County, California",2429
1,Total population,1400000US06081610203,6081610203,"Census Tract 6102.03, San Mateo County, California",3436
1,Total population,1400000US06081610302,6081610302,"Census Tract 6103.02, San Mateo County, California",2108
1,Total population,1400000US06081610303,6081610303,"Census Tract 6103.03, San Mateo County, California",7336
1,Total population,1400000US06081610304,6081610304,"Census Tract 6103.04, San Mateo County, California",4023
1,Total population,1400000US06081610400,6081610400,"Census Tract 6104, San Mateo County, California",5623
1,Total population,1400000US06081610500,6081610500,"Census Tract 6105, San Mateo County, California",4963
1,Total population,1400000US06081610601,6081610601,"Census Tract 6106.01, San Mateo County, California",6257
1,Total population,1400000US06081610602,6081610602,"Census Tract 6106.02, San Mateo County, California",3386
1,Total population,1400000US06081610700,6081610700,"Census Tract 6107, San Mateo County, California",5207
1,Total population,1400000US06081610800,6081610800,"Census Tract 6108, San Mateo County, California",4721
1,Total population,1400000US06081610900,6081610900,"Census Tract 6109, San Mateo County, California",6932
1,Total population,1400000US06081611000,6081611000,"Census Tract 6110, San Mateo County, California",5707
1,Total population,1400000US06081611100,6081611100,"Census Tract 6111, San Mateo County, California",5913
1,Total population,1400000US06081611200,6081611200,"Census Tract 6112, San Mateo County, California",3005
1,Total population,1400000US06081611300,6081611300,"Census Tract 6113, San Mateo County, California",4757
1,Total population,1400000US06081611400,6081611400,"Census Tract 6114, San Mateo County, California",4237
1,Total population,1400000US06081611500,6081611500,"Census Tract 6115, San Mateo County, California",2677
1,Total population,1400000US06081611600,6081611600,"Census Tract 6116, San Mateo County, California",2262
1,Total population,1400000US06081611700,6081611700,"Census Tract 6117, San Mateo County, California",5970
1,Total population,1400000US06081611800,6081611800,"Census Tract 6118, San Mateo County, California",4433
1,Total population,1400000US06081611900,6081611900,"Census Tract 6119, San Mateo County, California",10325
1,Total population,1400000US06081612000,6081612000,"Census Tract 6120, San Mateo County, California",7327
1,Total population,1400000US06081612100,6081612100,"Census Tract 6121, San Mateo County, California",7041
1,Total population,1400000US06081612500,6081612500,"Census Tract 6125, San Mateo County, California",4153
1,Total population,1400000US06081612600,6081612600,"Census Tract 6126, San Mateo County, California",4156
1,Total population,1400000US06081612700,6081612700,"Census Tract 6127, San Mateo County, California",2202
1,Total population,1400000US06081612800,6081612800,"Census Tract 6128, San Mateo County, California",3296
1,Total population,1400000US06081612900,6081612900,"Census Tract 6129, San Mateo County, California",4356
1,Total population,1400000US06081613000,6081613000,"Census Tract 6130, San Mateo County, California",3386
1,Total population,1400000US06081613200,6081613200,"Census Tract 6132, San Mateo County, California",6494
