SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005,POPESTIMATE2006,POPESTIMATE2007,POPESTIMATE2008,POPESTIMATE2009,CENSUS2010POP,POPESTIMATE2010
40,2,4,46,0,South Dakota,South Dakota,754858,755844,757972,760020,763729,770396,775493,783033,791623,799124,807067,814180,816463
50,2,4,46,3,South Dakota,Aurora County,3051,3045,2946,2869,2862,2860,2789,2775,2745,2750,2712,2710,2713
50,2,4,46,5,South Dakota,Beadle County,17027,17030,16952,16767,16504,16370,16304,16149,16489,16810,17288,17398,17408
50,2,4,46,7,South Dakota,Bennett County,3572,3572,3518,3519,3513,3519,3547,3475,3466,3429,3397,3431,3439
50,2,4,46,9,South Dakota,Bon Homme County,7262,7243,7169,7091,7074,7014,6985,7174,7060,7040,7049,7070,7077
50,2,4,46,11,South Dakota,Brookings County,28233,28342,28565,28913,29171,29393,29485,30323,30831,31363,31729,31965,32003
50,2,4,46,13,South Dakota,Brown County,35468,35472,35303,35187,35223,35329,35441,35561,35821,35865,36181,36531,36627
50,2,4,46,15,South Dakota,Brule County,5362,5334,5179,5067,5058,5030,5010,4991,5079,5112,5184,5255,5275
50,2,4,46,17,South Dakota,Buffalo County,2032,1991,2004,1977,1978,1977,1959,1973,1937,1956,1858,1912,1935
50,2,4,46,19,South Dakota,Butte County,9093,9093,9120,9046,9199,9284,9422,9517,9817,9977,9989,10110,10138
50,2,4,46,21,South Dakota,Campbell County,1782,1781,1766,1738,1691,1647,1591,1533,1474,1456,1454,1466,1466
50,2,4,46,23,South Dakota,Charles Mix County,9350,9340,9207,9164,9075,9055,9134,9110,9034,9009,9079,9129,9144
50,2,4,46,25,South Dakota,Clark County,4143,4129,4144,4003,3958,3897,3827,3713,3711,3714,3688,3691,3686
50,2,4,46,27,South Dakota,Clay County,13538,13510,13627,13505,13536,13449,13517,13627,13785,13959,13846,13864,13861
50,2,4,46,29,South Dakota,Codington County,25909,25950,26033,26100,26184,26254,26364,26754,27036,27043,27137,27227,27231
50,2,4,46,31,South Dakota,Corson County,4177,4194,4162,4208,4236,4256,4213,4041,4118,4051,3983,4050,4074
50,2,4,46,33,South Dakota,Custer County,7268,7345,7368,7499,7588,7795,7810,7992,8028,8060,8095,8216,8250
50,2,4,46,35,South Dakota,Davison County,18743,18763,18868,18862,18907,19104,19126,19404,19351,19318,19377,19504,19533
50,2,4,46,37,South Dakota,Day County,6246,6226,6090,6040,5929,5879,5872,5805,5752,5638,5653,5710,5724
50,2,4,46,39,South Dakota,Deuel County,4498,4495,4482,4473,4402,4345,4389,4394,4344,4394,4379,4364,4352
50,2,4,46,41,South Dakota,Dewey County,5972,5948,5907,5825,5839,5722,5667,5537,5402,5245,5252,5301,5336
50,2,4,46,43,South Dakota,Douglas County,3456,3439,3419,3351,3295,3280,3242,3131,3080,3006,3017,3002,2994
50,2,4,46,45,South Dakota,Edmunds County,4367,4353,4299,4230,4196,4111,4128,4043,4026,4050,4038,4071,4079
50,2,4,46,47,South Dakota,Fall River County,7453,7375,7339,7238,7212,7178,7181,7108,7083,7032,7056,7094,7110
50,2,4,46,49,South Dakota,Faulk County,2640,2617,2547,2514,2493,2440,2411,2398,2406,2415,2349,2364,2364
50,2,4,46,51,South Dakota,Grant County,7845,7835,7699,7672,7703,7582,7454,7410,7401,7389,7369,7356,7340
50,2,4,46,53,South Dakota,Gregory County,4790,4766,4632,4550,4494,4431,4378,4311,4267,4254,4260,4271,4268
50,2,4,46,55,South Dakota,Haakon County,2196,2201,2174,2134,2112,2080,2030,1984,1957,1945,1953,1937,1924
50,2,4,46,57,South Dakota,Hamlin County,5530,5546,5551,5566,5558,5559,5625,5595,5696,5753,5843,5903,5920
50,2,4,46,59,South Dakota,Hand County,3741,3716,3650,3589,3547,3415,3396,3390,3389,3396,3399,3431,3438
50,2,4,46,61,South Dakota,Hanson County,3144,3152,3263,3287,3335,3503,3511,3414,3417,3399,3345,3331,3330
50,2,4,46,63,South Dakota,Harding County,1353,1345,1337,1317,1332,1278,1257,1278,1274,1252,1263,1255,1249
50,2,4,46,65,South Dakota,Hughes County,16483,16505,16351,16479,16514,16573,16682,16717,16788,16690,16867,17022,17074
50,2,4,46,67,South Dakota,Hutchinson County,8074,8060,7925,7803,7769,7660,7594,7471,7436,7363,7325,7343,7343
50,2,4,46,69,South Dakota,Hyde County,1671,1655,1607,1552,1587,1616,1601,1531,1467,1430,1420,1420,1417
50,2,4,46,71,South Dakota,Jackson County,2929,2940,2846,2876,2927,2939,2982,2976,3008,2950,2982,3031,3039
50,2,4,46,73,South Dakota,Jerauld County,2286,2259,2225,2197,2155,2102,2105,2059,2006,2023,2019,2071,2085
50,2,4,46,75,South Dakota,Jones County,1193,1182,1136,1113,1074,1068,1033,1046,1014,976,990,1006,1012
50,2,4,46,77,South Dakota,Kingsbury County,5815,5803,5635,5524,5435,5311,5318,5228,5177,5142,5146,5148,5152
50,2,4,46,79,South Dakota,Lake County,11270,11217,11143,10922,10767,10612,10624,10659,10920,11119,11084,11200,11260
50,2,4,46,81,South Dakota,Lawrence County,21805,21763,21738,21763,22135,22610,22889,23172,23543,23659,23781,24097,24193
50,2,4,46,83,South Dakota,Lincoln County,24158,24557,26322,28032,29720,32343,34598,36885,39260,41590,43522,44828,45190
50,2,4,46,85,South Dakota,Lyman County,3899,3908,3879,3863,3860,3827,3756,3754,3765,3669,3723,3755,3770
50,2,4,46,87,South Dakota,McCook County,5825,5840,5854,5772,5776,5805,5793,5679,5699,5598,5592,5618,5628
50,2,4,46,89,South Dakota,McPherson County,2904,2889,2826,2770,2728,2663,2627,2571,2518,2517,2469,2459,2454
50,2,4,46,91,South Dakota,Marshall County,4578,4593,4515,4446,4420,4542,4625,4616,4591,4618,4608,4656,4659
50,2,4,46,93,South Dakota,Meade County,24230,24252,24371,24646,24573,25064,25089,25085,24995,24931,25314,25434,25454
50,2,4,46,95,South Dakota,Mellette County,2083,2084,2070,2042,2070,2014,2027,2030,2040,2000,2041,2048,2051
50,2,4,46,97,South Dakota,Miner County,2836,2835,2769,2711,2592,2551,2508,2474,2420,2372,2407,2389,2382
50,2,4,46,99,South Dakota,Minnehaha County,148321,149068,150775,152062,153740,155648,157778,160630,163577,166320,168482,169468,169987
50,2,4,46,101,South Dakota,Moody County,6586,6571,6581,6515,6472,6514,6542,6537,6570,6501,6449,6486,6498
50,2,4,46,103,South Dakota,Pennington County,88619,88872,89953,90677,91117,92560,93099,94394,95895,98128,99845,100948,101348
50,2,4,46,105,South Dakota,Perkins County,3368,3333,3269,3243,3141,3046,2984,2977,2963,2936,2943,2982,2995
50,2,4,46,107,South Dakota,Potter County,2693,2679,2592,2555,2554,2516,2444,2413,2351,2285,2283,2329,2339
50,2,4,46,109,South Dakota,Roberts County,10013,10004,10023,9855,9986,10033,9939,9977,9986,9997,10013,10149,10193
50,2,4,46,111,South Dakota,Sanborn County,2676,2658,2553,2538,2567,2541,2457,2410,2395,2374,2367,2355,2352
50,2,4,46,113,South Dakota,Shannon County,12466,12542,12602,12872,12993,12983,13150,13404,13345,13368,13425,13586,13644
50,2,4,46,115,South Dakota,Spink County,7452,7413,7204,7071,6937,6886,6814,6714,6562,6472,6435,6415,6409
50,2,4,46,117,South Dakota,Stanley County,2772,2777,2745,2725,2764,2843,2822,2845,2886,2864,2906,2966,2983
50,2,4,46,119,South Dakota,Sully County,1553,1545,1533,1487,1436,1410,1407,1422,1436,1375,1367,1373,1374
50,2,4,46,121,South Dakota,Todd County,9050,9065,9157,9233,9260,9452,9484,9505,9631,9559,9521,9612,9659
50,2,4,46,123,South Dakota,Tripp County,6434,6391,6281,6254,6184,6069,6061,5964,5800,5671,5636,5644,5646
50,2,4,46,125,South Dakota,Turner County,8847,8845,8742,8576,8577,8532,8436,8382,8407,8379,8317,8347,8353
50,2,4,46,127,South Dakota,Union County,12583,12564,12577,12711,12863,13002,13119,13388,13672,13825,14127,14399,14501
50,2,4,46,129,South Dakota,Walworth County,5969,5932,5812,5698,5551,5525,5507,5469,5379,5368,5371,5438,5454
50,2,4,46,135,South Dakota,Yankton County,21657,21616,21527,21576,21687,21869,21871,21957,22064,22267,22331,22438,22460
50,2,4,46,137,South Dakota,Ziebach County,2519,2479,2514,2560,2594,2631,2663,2782,2781,2708,2737,2801,2817
40,3,6,47,0,Tennessee,Tennessee,5689427,5703719,5750789,5795918,5847812,5910809,5991057,6088766,6175727,6247411,6306019,6346105,6356897
50,3,6,47,1,Tennessee,Anderson County,71470,71357,71461,71515,71608,71587,72040,73117,73580,74397,75031,75129,75160
50,3,6,47,3,Tennessee,Bedford County,37608,37806,38414,38960,39697,40558,41616,42780,43678,44395,44845,45058,45161
50,3,6,47,5,Tennessee,Benton County,16534,16537,16673,16572,16531,16517,16515,16435,16490,16431,16424,16489,16499
50,3,6,47,7,Tennessee,Bledsoe County,12349,12390,12468,12446,12502,12610,12685,12847,13028,13070,12924,12876,12863
50,3,6,47,9,Tennessee,Blount County,105824,106193,107916,109515,111156,113151,115336,118228,119950,121716,122689,123010,123119
50,3,6,47,11,Tennessee,Bradley County,87973,88206,88934,89711,90399,91814,93024,94638,96336,97547,98360,98963,99078
50,3,6,47,13,Tennessee,Campbell County,39839,39880,39802,39824,39957,40371,40397,40475,40480,40672,40790,40716,40696
50,3,6,47,15,Tennessee,Cannon County,12836,12912,12990,12965,13020,13114,13153,13280,13435,13822,13823,13801,13795
50,3,6,47,17,Tennessee,Carroll County,29446,29423,29447,29146,29145,29104,28707,28791,28793,28645,28474,28522,28518
50,3,6,47,19,Tennessee,Carter County,56731,56789,56770,56682,57530,57532,57693,57877,57781,57895,57639,57424,57358
50,3,6,47,21,Tennessee,Cheatham County,35843,35979,36377,36709,36897,37256,37668,38186,38637,38947,39170,39105,39103
50,3,6,47,23,Tennessee,Chester County,15540,15549,15856,15900,15672,16225,16355,16491,16622,16840,16864,17131,17146
50,3,6,47,25,Tennessee,Claiborne County,29861,29930,30095,30099,30511,30830,31206,31481,31729,32006,32056,32213,32234
50,3,6,47,27,Tennessee,Clay County,7960,7968,7921,7924,7909,7947,7954,7977,7901,7862,7830,7861,7871
50,3,6,47,29,Tennessee,Cocke County,33548,33595,33618,33920,34234,34393,34644,35001,35272,35666,35811,35662,35616
50,3,6,47,31,Tennessee,Coffee County,48052,48224,48594,49074,49602,50077,50834,51646,52022,52460,52813,52796,52780
50,3,6,47,33,Tennessee,Crockett County,14529,14545,14546,14487,14365,14434,14437,14430,14491,14541,14573,14586,14586
50,3,6,47,35,Tennessee,Cumberland County,46781,47027,47849,48918,49607,50584,51758,53363,54534,55184,55672,56053,56130
50,3,6,47,37,Tennessee,Davidson County,569927,570439,574119,574215,577231,583013,589787,597597,605031,612649,621008,626681,628133
50,3,6,47,39,Tennessee,Decatur County,11711,11687,11691,11659,11600,11655,11597,11567,11721,11769,11779,11757,11742
50,3,6,47,41,Tennessee,DeKalb County,17413,17443,17498,17678,17883,18051,18150,18289,18414,18693,18720,18723,18727
50,3,6,47,43,Tennessee,Dickson County,43152,43362,43987,44586,45241,45727,46361,47229,48287,48929,49380,49666,49733
50,3,6,47,45,Tennessee,Dyer County,37284,37325,37156,37166,37332,37520,37882,38043,38077,38149,38254,38335,38349
50,3,6,47,47,Tennessee,Fayette County,28799,29083,30139,30936,31929,33005,33831,35667,36953,37851,38386,38413,38432
50,3,6,47,49,Tennessee,Fentress County,16615,16630,16711,16865,16934,16959,17167,17514,17599,17851,17975,17959,17946
50,3,6,47,51,Tennessee,Franklin County,39258,39298,39577,39889,40084,40359,40531,40877,41151,41093,41141,41052,41010
50,3,6,47,53,Tennessee,Gibson County,48092,48125,47973,47897,47719,47834,47924,48101,48474,49209,49575,49683,49717
50,3,6,47,55,Tennessee,Giles County,29433,29460,29613,29479,29320,29382,29454,29515,29494,29705,29695,29485,29380
50,3,6,47,57,Tennessee,Grainger County,20610,20653,20715,20932,21248,21502,21871,22175,22309,22380,22513,22657,22716
50,3,6,47,59,Tennessee,Greene County,62911,63081,63622,64070,64614,65364,66369,67153,67840,68328,68744,68831,68797
50,3,6,47,61,Tennessee,Grundy County,14322,14306,14156,14156,14098,14146,14139,14073,14048,13963,13777,13703,13688
50,3,6,47,63,Tennessee,Hamblen County,58136,58230,58710,58285,58618,59114,59918,60629,61592,62101,62330,62544,62634
50,3,6,47,65,Tennessee,Hamilton County,308115,308547,310254,311890,313079,315396,317901,321350,324784,328711,332659,336463,337294
50,3,6,47,67,Tennessee,Hancock County,6776,6786,6814,6798,6694,6739,6805,6730,6816,6765,6768,6819,6831
50,3,6,47,69,Tennessee,Hardeman County,28108,28124,28125,28093,27948,27816,27824,27816,27835,27837,27612,27253,27174
50,3,6,47,71,Tennessee,Hardin County,25589,25571,25737,25758,25657,25514,25710,25863,25983,26059,26045,26026,26025
50,3,6,47,73,Tennessee,Hawkins County,53582,53669,54032,54302,54739,55029,55539,56030,56380,56698,56856,56833,56848
50,3,6,47,75,Tennessee,Haywood County,19790,19804,19822,19524,19456,19573,19392,19288,19142,18996,18860,18787,18762
50,3,6,47,77,Tennessee,Henderson County,25526,25595,25744,25930,26091,26237,26581,27066,27370,27655,27748,27769,27752
50,3,6,47,79,Tennessee,Henry County,31112,31131,31214,31343,31195,31265,31538,31686,31833,32106,32234,32330,32349
50,3,6,47,81,Tennessee,Hickman County,22311,22467,22788,23203,23292,23676,23940,24159,24490,24623,24597,24690,24659
50,3,6,47,83,Tennessee,Houston County,8079,8016,8051,8028,8073,7973,8060,8080,8219,8320,8375,8426,8436
50,3,6,47,85,Tennessee,Humphreys County,17932,17920,18060,17976,17962,17918,18017,18234,18405,18411,18477,18538,18552
50,3,6,47,87,Tennessee,Jackson County,10987,11049,11208,11259,11328,11396,11385,11317,11391,11555,11539,11638,11654
50,3,6,47,89,Tennessee,Jefferson County,44308,44566,45111,45634,46673,47200,47785,49079,50184,51014,51288,51407,51437
50,3,6,47,91,Tennessee,Johnson County,17513,17547,17709,17780,17966,18007,18153,18059,18212,18220,18203,18244,18258
50,3,6,47,93,Tennessee,Knox County,381884,382887,385823,389443,394263,398307,404234,411785,419096,425276,429475,432226,433108
50,3,6,47,95,Tennessee,Lake County,7951,7943,8009,8003,8044,7885,7847,7846,7846,7812,7804,7832,7826
50,3,6,47,97,Tennessee,Lauderdale County,27134,27108,27359,27417,27439,27318,27402,27548,27703,27840,27860,27815,27773
50,3,6,47,99,Tennessee,Lawrence County,39910,39940,39994,40524,40547,40596,40794,40773,41072,41272,41487,41869,41991
50,3,6,47,101,Tennessee,Lewis County,11389,11405,11483,11540,11599,11630,11654,11817,11961,11986,12078,12161,12173
50,3,6,47,103,Tennessee,Lincoln County,31346,31381,31515,31540,31663,31665,32014,32310,32563,32975,33138,33361,33439
50,3,6,47,105,Tennessee,Loudon County,39086,39228,40093,40993,41813,42679,43923,45207,46294,47342,47940,48556,48725
50,3,6,47,107,Tennessee,McMinn County,49011,49148,49711,49934,50257,50441,50999,51610,51912,52284,52332,52266,52236
50,3,6,47,109,Tennessee,McNairy County,24644,24681,24571,24579,24758,24890,25134,25445,25541,25766,25940,26075,26109
50,3,6,47,111,Tennessee,Macon County,20407,20472,20830,20781,20917,21148,21254,21556,21693,22017,22110,22248,22294
50,3,6,47,113,Tennessee,Madison County,91900,92048,92985,93503,93849,94692,95400,96681,97021,97064,97727,98294,98395
50,3,6,47,115,Tennessee,Marion County,27765,27749,27807,27804,27955,27769,27751,27992,28074,28138,28143,28237,28269
50,3,6,47,117,Tennessee,Marshall County,26761,26863,27130,27305,27474,27841,28181,28821,29494,30108,30403,30617,30684
50,3,6,47,119,Tennessee,Maury County,69542,69651,69789,70574,71768,72885,73962,75795,77857,79666,80685,80956,81141
50,3,6,47,121,Tennessee,Meigs County,11052,11091,11162,11155,11120,11218,11241,11346,11436,11606,11753,11753,11762
50,3,6,47,123,Tennessee,Monroe County,38969,39130,39371,39889,40438,41291,42163,42955,43735,44437,44341,44519,44608
50,3,6,47,125,Tennessee,Montgomery County,134725,135536,136801,138098,139322,143761,151122,153054,160642,162144,168866,172331,173307
50,3,6,47,127,Tennessee,Moore County,5698,5728,5778,5928,5900,5998,6088,6123,6210,6299,6334,6362,6363
50,3,6,47,129,Tennessee,Morgan County,19754,19801,20161,20352,20634,20759,20959,21156,21601,21734,21832,21987,21998
50,3,6,47,131,Tennessee,Obion County,32470,32507,32370,32354,32353,32346,32179,31990,31972,31971,31791,31807,31799
50,3,6,47,133,Tennessee,Overton County,20124,20192,20299,20427,20386,20791,20983,21371,21683,21756,21988,22083,22086
50,3,6,47,135,Tennessee,Perry County,7608,7613,7478,7530,7617,7595,7594,7620,7692,7794,7851,7915,7935
50,3,6,47,137,Tennessee,Pickett County,4941,4933,4999,5097,5031,4984,4997,5023,5053,5122,5101,5077,5061
50,3,6,47,139,Tennessee,Polk County,16039,16132,16361,16268,16355,16285,16386,16539,16599,16759,16730,16825,16823
50,3,6,47,141,Tennessee,Putnam County,62315,62487,63130,64013,64810,65851,66871,68493,69468,70746,71579,72321,72564
50,3,6,47,143,Tennessee,Rhea County,28398,28428,28601,28884,29257,29469,29919,30440,30769,31308,31717,31809,31842
50,3,6,47,145,Tennessee,Roane County,51921,51957,52166,52325,52780,53115,53175,53821,54129,54374,54367,54181,54091
50,3,6,47,147,Tennessee,Robertson County,54430,54795,55861,56795,57682,58618,59720,61551,63143,64780,65791,66283,66469
50,3,6,47,149,Tennessee,Rutherford County,182029,183600,189901,196518,203483,211714,221318,233247,243953,252565,259078,262604,263740
50,3,6,47,151,Tennessee,Scott County,21129,21170,21481,21593,21567,21688,21865,22034,22179,22214,22195,22228,22231
50,3,6,47,153,Tennessee,Sequatchie County,11262,11318,11470,11740,12062,12422,12819,13282,13650,13904,14137,14112,14095
50,3,6,47,155,Tennessee,Sevier County,71200,71776,73563,75035,76616,78610,81275,84098,86284,87983,89096,89889,90072
50,3,6,47,157,Tennessee,Shelby County,897466,898211,899345,902634,906733,909643,913201,920106,921119,920685,922541,927644,929030
50,3,6,47,159,Tennessee,Smith County,17708,17784,17962,18104,18236,18302,18521,18726,18905,19179,19219,19166,19147
50,3,6,47,161,Tennessee,Stewart County,12369,12444,12548,12662,12678,12644,12843,12866,12997,13199,13253,13324,13350
50,3,6,47,163,Tennessee,Sullivan County,153089,152995,152718,153160,153280,152808,153463,154227,155367,156028,156661,156823,156794
50,3,6,47,165,Tennessee,Sumner County,130528,131207,133681,136097,138153,141103,144124,148941,152949,155999,158819,160645,161250
50,3,6,47,167,Tennessee,Tipton County,51309,51577,52696,53382,54037,54581,56022,57466,58866,60128,60866,61081,61118
50,3,6,47,169,Tennessee,Trousdale County,7256,7395,7350,7334,7295,7315,7443,7531,7694,7777,7881,7870,7870
50,3,6,47,171,Tennessee,Unicoi County,17666,17686,17642,17765,17918,17936,17937,18143,18205,18291,18367,18313,18278
50,3,6,47,173,Tennessee,Union County,17843,17891,18322,18453,18652,18653,18734,18896,19041,19208,19225,19109,19068
50,3,6,47,175,Tennessee,Van Buren County,5505,5507,5475,5505,5415,5412,5413,5406,5480,5541,5540,5548,5550
50,3,6,47,177,Tennessee,Warren County,38275,38371,38566,38500,38828,38864,38987,39190,39365,39534,39709,39839,39899
50,3,6,47,179,Tennessee,Washington County,107188,107469,107775,109526,110592,111849,113552,115923,117833,120056,121692,122979,123338
50,3,6,47,181,Tennessee,Wayne County,16817,16819,17075,17078,17036,17010,17006,17033,16991,17004,17048,17021,17005
50,3,6,47,183,Tennessee,Weakley County,34917,34927,34491,34443,34300,34307,34407,34289,34256,34484,34732,35021,35024
50,3,6,47,185,Tennessee,White County,23139,23160,23468,23650,23754,24069,24489,24866,25250,25548,25789,25841,25847
50,3,6,47,187,Tennessee,Williamson County,126649,128134,132536,136953,141876,147439,154099,161902,169534,175498,180332,183182,184035
50,3,6,47,189,Tennessee,Wilson County,88794,89220,91020,93033,94924,97139,99960,103697,106757,110474,112350,113993,114537
40,3,7,48,0,Texas,Texas,20851028,20944499,21319622,21690325,22030931,22394023,22778123,23359580,23831983,24309039,24801761,25145561,25257114
50,3,7,48,1,Texas,Anderson County,55114,55062,54263,54740,56068,56245,56873,57386,57870,57963,58410,58458,58452
50,3,7,48,3,Texas,Andrews County,13002,12949,12856,13022,12976,13006,13016,13195,13513,14099,14601,14786,14833
50,3,7,48,5,Texas,Angelina County,80123,80270,80273,80803,81510,82070,82553,83810,84518,84961,86029,86771,86953
50,3,7,48,7,Texas,Aransas County,22457,22452,22287,22616,22843,23067,23561,23395,23172,23225,23291,23158,23151
50,3,7,48,9,Texas,Archer County,8904,8966,8849,8942,9013,9078,9068,9063,9026,9104,9023,9054,9060
50,3,7,48,11,Texas,Armstrong County,2153,2166,2128,2036,2001,2023,2037,1989,1936,1936,1911,1901,1902
50,3,7,48,13,Texas,Atascosa County,38564,38805,39828,40767,41306,42109,42495,43059,43611,43947,44623,44911,45003
50,3,7,48,15,Texas,Austin County,23586,23836,24341,24818,25388,25976,26331,26828,27454,27935,28254,28417,28443
50,3,7,48,17,Texas,Bailey County,6593,6596,6636,6637,6791,6945,7024,7001,6927,6979,7050,7165,7180
50,3,7,48,19,Texas,Bandera County,17589,17755,18125,18652,19044,19226,19428,19775,20254,20407,20365,20485,20523
50,3,7,48,21,Texas,Bastrop County,57702,58234,61106,63508,65825,67122,68233,69720,71348,72389,73587,74171,74403
50,3,7,48,23,Texas,Baylor County,4091,4135,3930,3897,3941,3955,3877,3870,3905,3747,3726,3726,3725
50,3,7,48,25,Texas,Bee County,32347,32200,31695,31804,32620,32352,32101,31977,31936,31814,31864,31861,31887
50,3,7,48,27,Texas,Bell County,238000,239890,244299,249671,252922,258138,266017,273771,287752,297873,301050,310235,313000
50,3,7,48,29,Texas,Bexar County,1393035,1398834,1419020,1446755,1469623,1500919,1529270,1573935,1615210,1651709,1685628,1714773,1723780
50,3,7,48,31,Texas,Blanco County,8436,8495,8776,8950,9096,9337,9554,9686,9835,10061,10315,10497,10527
50,3,7,48,33,Texas,Borden County,729,715,677,685,666,671,638,634,597,612,618,641,647
50,3,7,48,35,Texas,Bosque County,17188,17218,17338,17474,17647,17871,17990,18046,18077,17939,18004,18212,18269
50,3,7,48,37,Texas,Bowie County,89296,89156,88942,88813,88839,89055,89239,90235,90456,91349,92231,92565,92723
50,3,7,48,39,Texas,Brazoria County,241805,243116,248280,255246,261269,268051,274336,284248,293296,301336,309236,313166,314494
50,3,7,48,41,Texas,Brazos County,152436,153145,155533,159297,163279,166150,169824,175433,179472,185098,191434,194851,195693
50,3,7,48,43,Texas,Brewster County,8872,8903,8836,8945,9030,9002,8830,8790,8843,8868,9054,9232,9300
50,3,7,48,45,Texas,Briscoe County,1805,1796,1764,1746,1763,1768,1726,1704,1647,1651,1634,1637,1631
50,3,7,48,47,Texas,Brooks County,7980,7944,7669,7668,7627,7593,7562,7490,7413,7345,7297,7223,7201
50,3,7,48,49,Texas,Brown County,37668,37689,37599,37766,37654,37940,38172,38492,38221,38135,38001,38106,38145
50,3,7,48,51,Texas,Burleson County,16449,16553,16650,16666,16881,16964,17167,17000,16982,17025,17076,17187,17209
50,3,7,48,53,Texas,Burnet County,34188,34505,35741,36850,37776,38966,39798,41109,42026,42477,42611,42750,42854
50,3,7,48,55,Texas,Caldwell County,32101,32378,33654,34715,35330,36200,36388,36533,36906,37671,37829,38066,38141
50,3,7,48,57,Texas,Calhoun County,20645,20676,20762,20550,20575,20692,20715,20839,20888,21127,21388,21381,21360
50,3,7,48,59,Texas,Callahan County,12873,12885,12703,12799,12913,13156,13281,13309,13418,13474,13548,13544,13540
50,3,7,48,61,Texas,Cameron County,334884,336123,342368,350194,358492,366299,373429,380169,386306,393000,400303,406220,408054
50,3,7,48,63,Texas,Camp County,11533,11568,11399,11549,11582,11715,11990,12068,12253,12331,12364,12401,12424
50,3,7,48,65,Texas,Carson County,6503,6492,6385,6508,6391,6381,6449,6413,6361,6260,6220,6182,6165
50,3,7,48,67,Texas,Cass County,30427,30412,30134,30120,30065,30053,30088,30095,30176,30217,30297,30464,30487
50,3,7,48,69,Texas,Castro County,8276,8229,8155,8083,8037,7947,7908,7780,7737,7758,7856,8062,8110
50,3,7,48,71,Texas,Chambers County,26006,26188,26811,27490,28021,28749,29388,29980,30714,31619,34230,35096,35311
50,3,7,48,73,Texas,Cherokee County,46716,46790,47007,47136,47832,48315,48751,49162,49669,49976,50447,50845,50923
50,3,7,48,75,Texas,Childress County,7697,7676,7531,7428,7411,7366,7205,7214,7148,7123,7030,7041,7060
50,3,7,48,77,Texas,Clay County,10997,11064,11131,11292,11270,11278,11317,11157,11051,10843,10832,10752,10728
50,3,7,48,79,Texas,Cochran County,3724,3707,3674,3521,3490,3373,3338,3257,3194,3100,3086,3127,3137
50,3,7,48,81,Texas,Coke County,3865,3844,3810,3732,3678,3559,3540,3492,3375,3348,3310,3320,3324
50,3,7,48,83,Texas,Coleman County,9232,9180,9103,8937,8827,8817,8739,8853,8774,8899,8867,8895,8892
50,3,7,48,85,Texas,Collin County,491272,499118,534642,563565,589394,617802,647187,683935,714330,741264,765791,782341,788407
50,3,7,48,87,Texas,Collingsworth County,3206,3193,3086,3093,3026,3028,2980,2952,2973,3017,3042,3057,3062
50,3,7,48,89,Texas,Colorado County,20356,20326,20125,20328,20507,20450,20493,20608,20648,20818,20784,20874,20898
50,3,7,48,91,Texas,Comal County,78022,78583,80630,82797,84837,88119,91018,95637,99540,103272,106350,108472,109382
50,3,7,48,93,Texas,Comanche County,14027,13998,13710,13582,13526,13646,13746,13814,13775,13834,13912,13974,13981
50,3,7,48,95,Texas,Concho County,3964,3963,3921,3959,3991,4018,4039,3957,4018,4108,4076,4087,4077
50,3,7,48,97,Texas,Cooke County,36370,36433,36844,37390,37598,37815,38143,38241,38252,38223,38413,38437,38452
50,3,7,48,99,Texas,Coryell County,74899,75199,74083,73135,71364,71943,72610,72217,73324,74552,74673,75388,75645
50,3,7,48,101,Texas,Cottle County,1899,1883,1774,1726,1699,1679,1653,1577,1513,1527,1509,1505,1505
50,3,7,48,103,Texas,Crane County,3996,3951,3893,3891,3847,3865,3840,3855,3976,4157,4333,4375,4383
50,3,7,48,105,Texas,Crockett County,4099,4012,3844,3841,3862,3857,3851,3739,3759,3783,3740,3719,3711
50,3,7,48,107,Texas,Crosby County,7072,7053,6955,6852,6718,6625,6521,6466,6262,6192,6057,6059,6059
50,3,7,48,109,Texas,Culberson County,2979,2948,2865,2829,2778,2695,2648,2587,2536,2490,2384,2398,2403
50,3,7,48,111,Texas,Dallam County,6213,6224,6210,6159,6148,6208,6238,6205,6336,6506,6571,6703,6738
50,3,7,48,113,Texas,Dallas County,2216808,2220848,2249418,2250326,2246432,2244020,2250830,2275434,2291891,2314018,2346378,2368139,2377351
50,3,7,48,115,Texas,Dawson County,14987,14935,14863,14429,14354,14062,14092,13987,13865,13804,13741,13833,13867
50,3,7,48,117,Texas,Deaf Smith County,18565,18515,18391,18439,18454,18671,18737,18770,18916,19054,19084,19372,19447
50,3,7,48,119,Texas,Delta County,5319,5323,5295,5366,5310,5409,5314,5355,5199,5252,5180,5231,5253
50,3,7,48,121,Texas,Denton County,433065,438791,463688,487617,509732,529811,553669,584561,609001,630104,649702,662614,667053
50,3,7,48,123,Texas,DeWitt County,19999,19943,20066,20015,20034,20176,20342,20108,19961,19902,20048,20097,20106
50,3,7,48,125,Texas,Dickens County,2760,2724,2653,2679,2670,2641,2563,2466,2461,2400,2423,2444,2453
50,3,7,48,127,Texas,Dimmit County,10205,10160,10030,10042,10075,9964,10031,9972,9845,9833,9848,9996,10040
